id,favorite
"11314373","7"
"11314615",""
"11314940","2"
"11316225",""
"11317710",""
"11321321",""
"11322318","1"
"11322605",""
"11327216","1"
"11335435",""
"11335825","1"
"11339958","1"
"11340021",""
"11340587",""
"11347261",""
"11352916",""
"11354277",""
"11355093","2"
"11358691","5"
"11361524",""
"11362679",""
"11363159",""
"11366106",""
"11366839","1"
"11367553","4"
"11371118",""
"11374226","1"
"11375500",""
"11375519",""
"11377861",""
"11378980",""
"11381108",""
"11381550","3"
"11383250",""
"11383579",""
"11383935",""
"11383960","1"
"11384658","2"
"11387590",""
"11393564","2"
"11395681",""
"11400740","1"
"11402409",""
"11406700",""
"11411175","3"
"11411758","1"
"11412929",""
"11413428",""
"11414372",""
"11416709",""
"11418211",""
"11419096",""
"11422497",""
"11424921",""
"11428084",""
"11432111",""
"11432592","3"
"11436745","1"
"11442793","1"
"11445523","7"
"11447201","0"
"11448140",""
"11450121",""
"11450428",""
"11451999",""
"11452774",""
"11453840",""
"11454121",""
"11454294",""
"11454804","1"
"11455842",""
"11457667",""
"11461694",""
"11464815","1"
"11465936",""
"11467440",""
"11467931","0"
"11473091",""
"11476833","1"
"11477067","7"
"11478660","0"
"11479233","0"
"11481199",""
"11481443",""
"11484157",""
"11486904",""
"11488880","1"
"11491303",""
"11491589",""
"11499995","10"
"11502910","1"
"11503261",""
"11504325",""
"11505850","1"
"11508084","1"
"11511335",""
"11515042",""
"11515904",""
"11517017","2"
"11518562",""
"11525317","0"
"11526799","2"
"11527764","3"
"11529583",""
"11529763","0"
"11531741",""
"11536031","1"
"11537471",""
"11544684",""
"11545435",""
"11547541",""
"11548038",""
"11549781",""
"11551043","1"
"11552784","1"
"11553739",""
"11554432","1"
"11554536",""
"11554689",""
"11559732",""
"11562980","0"
"11568851",""
"11569633",""
"11569883",""
"11570849",""
"11571967",""
"11573216","1"
"11576502",""
"11578358","4"
"11579365",""
"11579586","1"
"11584996",""
"11587845",""
"11587881","1"
"11589082",""
"11589777","0"
"11591452",""
"11595126",""
"11596419","1"
"11597025",""
"11598180",""
"11599414",""
"11599546",""
"11603136",""
"11604065","1"
"11606001",""
"11607642","1"
"11607676",""
"11613889","2"
"11621724",""
"11622462",""
"11628840",""
"11628873","1"
"11629250",""
"11629785","1"
"11630070",""
"11630721",""
"11635124","2"
"11635654",""
"11638089",""
"11640133","1"
"11644620",""
"11644895",""
"11646697",""
"11650016",""
"11652254",""
"11653775",""
"11655360",""
"11661822",""
"11670811",""
"11672541",""
"11673070",""
"11674323",""
"11675577",""
"11676837",""
"11680808","2"
"11681397",""
"11681535","1"
"11687050","2"
"11688769",""
"11689020","1"
"11689438",""
"11694131",""
"11695505",""
"11702754",""
"11702796",""
"11702964",""
"11704200",""
"11704270","1"
"11704966",""
"11706046","2"
"11706802","4"
"11706959","0"
"11707953","1"
"11710026","1"
"11710686",""
"11715548",""
"11717146",""
"11719630","1"
"11724257","3"
"11725047",""
"11725183",""
"11726984","1"
"11728787",""
"11728947",""
"11729092","1"
"11734495","2"
"11735842",""
"11737458",""
"11742494","1"
"11743692",""
"11744141","1"
"11744771",""
"11744957","0"
"11745247",""
"11748613","1"
"11749543",""
"11752621",""
"11755161",""
"11759433","1"
"11768633",""
"11770501","38"
"11777428","2"
"11780976","3"
"11786309",""
"11787120",""
"11787130",""
"11790399",""
"11791569",""
"11793819","4"
"11798323","1"
"11799071",""
"11805986","2"
"11809448",""
"11809673","1"
"11812000","8"
"11814350","3"
"11814619",""
"11816132","1"
"11816483",""
"11817045","1"
"11818684",""
"11819188","0"
"11819547",""
"11819811","10"
"11820049",""
"11821195","24"
"11829602","4"
"11831705",""
"11832982","1"
"11833802",""
"11834094",""
"11834895","1"
"11837098",""
"11838197","2"
"11839523","1"
"11846444",""
"11847605",""
"11847830","2"
"11849787",""
"11865053",""
"11865232",""
"11865456",""
"11866399",""
"11870778",""
"11871074",""
"11873990","12"
"11874753","0"
"11875086",""
"11877449",""
"11877514",""
"11880373",""
"11881220",""
"11881258",""
"11884704","1"
"11889633",""
"11892729","74"
"11893622",""
"11895065","3"
"11897546",""
"11897894",""
"11898629",""
"11899220",""
"11906372",""
"11907358",""
"11908861",""
"11911647","1"
"11920450","4"
"11921162","1"
"11923242",""
"11923891","1"
"11923948",""
"11924512",""
"11924867",""
"11926184",""
"11927424","13"
"11928521","2"
"11931401","5"
"11932439",""
"11935884",""
"11938300",""
"11938955","3"
"11939066",""
"11939226","4"
"11941016","0"
"11941553",""
"11942271","2"
"11942951",""
"11943336",""
"11947749",""
"11950558",""
"11950878",""
"11954580","2"
"11960601",""
"11965708","2"
"11965806",""
"11966284",""
"11969775","2"
"11970252",""
"11974091",""
"11974478","6"
"11977620","0"
"11977731","2"
"11978796",""
"11982594",""
"11983381",""
"11984210","2"
"11988244",""
"11990941",""
"11991510",""
"11993095",""
"11993289","1"
"11994134",""
"11994949",""
"12000541",""
"12003569",""
"12005923",""
"12006121",""
"12006725",""
"12012899","2"
"12013732",""
"12015354","2"
"12015718",""
"12016827",""
"12017164",""
"12017222",""
"12018800",""
"12018841",""
"12022513",""
"12024869",""
"12025040",""
"12025307",""
"12026046","2"
"12026478",""
"12027764",""
"12032878","0"
"12032903","1"
"12035602",""
"12036702",""
"12042724","41"
"12043021",""
"12043815","0"
"12044080",""
"12044262",""
"12044342","1"
"12044964",""
"12046160",""
"12046419","1"
"12046739",""
"12047003",""
"12047266",""
"12057557",""
"12057680",""
"12064647","2"
"12065454",""
"12068015",""
"12069600","3"
"12070165",""
"12070933",""
"12076851","3"
"12079194",""
"12081457",""
"12083087",""
"12086128",""
"12086450","1"
"12090136","4"
"12091371",""
"12096382",""
"12097597",""
"12097888",""
"12102217",""
"12104221",""
"12104506",""
"12109056",""
"12110382",""
"12114229",""
"12117742",""
"12118170",""
"12118355","3"
"12118771",""
"12122159","65"
"12122792",""
"12126482","1"
"12127382",""
"12128582","1"
"12129995",""
"12133840",""
"12133857",""
"12134740",""
"12140178","0"
"12142381","1"
"12143706",""
"12145219",""
"12146959",""
"12146985","3"
"12149299",""
"12151447",""
"12154572",""
"12157970","8"
"12162223",""
"12163385",""
"12167202","1"
"12168222",""
"12169580",""
"12169742",""
"12169818","1"
"12173843",""
"12174317",""
"12176886",""
"12179122",""
"12179929",""
"12186968",""
"12187341",""
"12190251",""
"12190738","1"
"12192957","7"
"12195063",""
"12196700",""
"12200128",""
"12212636",""
"12212958","4"
"12221484",""
"12223349",""
"12227510","3"
"12228955",""
"12231033","0"
"12232364","1"
"12233152",""
"12233406","37"
"12233703",""
"12235619",""
"12239555","1"
"12242451",""
"12245039",""
"12245747",""
"12247162",""
"12248770",""
"12249260","1"
"12250985",""
"12251274",""
"12251490",""
"12253108","0"
"12255271",""
"12257386","3"
"12259478",""
"12260712",""
"12260744","3"
"12263300","2"
"12264125","12"
"12268281",""
"12270886","2"
"12274043",""
"12283777",""
"12287120",""
"12287699","2"
"12291495",""
"12291991","2"
"12294547",""
"12295812",""
"12296155",""
"12298326","2"
"12300147",""
"12305309","1"
"12306209",""
"12308913","2"
"12309836",""
"12310828","1"
"12310960",""
"12311432",""
"12311840","1"
"12313582","1"
"12315112","1"
"12315369",""
"12315755",""
"12316139",""
"12316784",""
"12318564",""
"12318907","3"
"12319599",""
"12322754",""
"12325578",""
"12326159","2"
"12326501",""
"12327241",""
"12328320","1"
"12329508",""
"12329652","2"
"12330078","4"
"12330712","5"
"12335114",""
"12336239","4"
"12336340",""
"12338792","0"
"12338965",""
"12340918","1"
"12343257",""
"12343806","2"
"12346573",""
"12346830",""
"12347410","4"
"12349277",""
"12353447",""
"12355943",""
"12362417","3"
"12370162","2"
"12371833",""
"12371880",""
"12372856",""
"12374842",""
"12375113",""
"12378706","1"
"12379538",""
"12380163",""
"12382053",""
"12385251",""
"12391013",""
"12391706","1"
"12391785",""
"12394343",""
"12397375","2"
"12400417",""
"12405470","0"
"12405818",""
"12408454",""
"12410682","1"
"12416410","1"
"12420543",""
"12421450",""
"12422211","0"
"12422860",""
"12422908","2"
"12423006","3"
"12423796","1"
"12426790",""
"12430126",""
"12433799",""
"12434146",""
"12435448","0"
"12439833",""
"12443111",""
"12445278","0"
"12445709",""
"12447487","8"
"12448638",""
"12450350",""
"12450512",""
"12450558",""
"12456453","1"
"12457174",""
"12458627","0"
"12459896","4"
"12460083","1"
"12461352",""
"12463264",""
"12464119","1"
"12465931","2"
"12466605",""
"12470054",""
"12478048",""
"12479706",""
"12479763",""
"12482155",""
"12485567",""
"12491615","0"
"12492192",""
"12494181",""
"12497045",""
"12497983","1"
"12501238",""
"12503708",""
"12503994",""
"12508389","2"
"12509316",""
"12510066",""
"12511063","1"
"12517986","1"
"12518095",""
"12519456",""
"12522836","0"
"12523391",""
"12523516","6"
"12524994","97"
"12532750",""
"12536210",""
"12540226",""
"12541509",""
"12547646","4"
"12548264",""
"12549604","0"
"12552887",""
"12553020","1"
"12554980",""
"12555128","2"
"12555761",""
"12557441","1"
"12559518",""
"12562021","15"
"12563730",""
"12564617",""
"12569225",""
"12569376","4"
"12571138",""
"12572302","1"
"12574380",""
"12574539",""
"12574701",""
"12583002",""
"12587029","3"
"12588849","2"
"12589595",""
"12590075",""
"12591391","2"
"12591547","2"
"12592036","1"
"12592501",""
"12593944","2"
"12606193",""
"12607268",""
"12610399",""
"12611020",""
"12611369",""
"12617565",""
"12623111","0"
"12623373","1"
"12623698",""
"12626584",""
"12628331",""
"12635651",""
"12636586","5"
"12642219",""
"12642414",""
"12642689","1"
"12646563",""
"12649017",""
"12657588",""
"12658661","4"
"12660787",""
"12661626",""
"12667557",""
"12670944","0"
"12671169",""
"12672274",""
"12678580","2"
"12680663",""
"12684778",""
"12685973","1"
"12688782",""
"12689103",""
"12690763",""
"12691168","4"
"12695542",""
"12696212","0"
"12696314","1"
"12697345",""
"12697450","2"
"12700974","2"
"12703420","3"
"12703685",""
"12704606",""
"12706061","3"
"12706808","0"
"12707589",""
"12710729","1"
"12711384","1"
"12712042",""
"12714023","1"
"12715483",""
"12716119",""
"12716973","1"
"12717829",""
"12719096","1"
"12722238",""
"12724935","4"
"12731547",""
"12732991",""
"12734101",""
"12735989","1"
"12740625",""
"12748327",""
"12749353","1"
"12749457",""
"12755323",""
"12756007",""
"12757367",""
"12757374",""
"12761737","1"
"12765349","1"
"12769478",""
"12772551",""
"12775027","1"
"12776532","3"
"12780518","1"
"12781942",""
"12782980","3"
"12786774","1"
"12787427",""
"12787819",""
"12789000",""
"12794592",""
"12795636",""
"12798950","14"
"12805732","1"
"12808794",""
"12809359",""
"12813424","4"
"12813918","3"
"12815448","0"
"12830283","1"
"12833223",""
"12834870",""
"12835553",""
"12839626","2"
"12840587",""
"12841087","2"
"12841156",""
"12843314",""
"12844322","1"
"12846533","1"
"12863957",""
"12864692",""
"12867031",""
"12868883","1"
"12869333","2"
"12870468",""
"12873996",""
"12874942","7"
"12876014",""
"12877812",""
"12878304",""
"12878841",""
"12879457",""
"12881374",""
"12884512","0"
"12886568","0"
"12887070","2"
"12887696","1"
"12889477","1"
"12891646",""
"12900542",""
"12903149",""
"12904560","3"
"12907078","1"
"12908258","2"
"12908825",""
"12909149",""
"12911373","12"
"12912812",""
"12915132",""
"12921562","2"
"12923638",""
"12926524",""
"12930672",""
"12930955","1"
"12932340",""
"12932426","1"
"12933322",""
"12936208",""
"12936213",""
"12936274","2"
"12939600",""
"12942065","2"
"12942225","2"
"12945513","1"
"12945681","4"
"12946664",""
"12952187","2"
"12952449",""
"12954814",""
"12957662",""
"12958141",""
"12959526",""
"12960235",""
"12961001",""
"12962594",""
"12964054",""
"12965607","2"
"12965743",""
"12966501",""
"12967220","19"
"12968494",""
"12968793",""
"12970399",""
"12979090",""
"12982317",""
"12983581",""
"12984992",""
"12986358","1"
"12987652",""
"12987693",""
"12988408",""
"12989532",""
"12989576",""
"12991080","2"
"12991627","1"
"12992081",""
"12993133","1"
"12994677",""
"12995582",""
"12995934","1"
"12996384",""
"12998973","1"
"13002219",""
"13002692",""
"13003636",""
"13004789",""
"13018741","4"
"13020576",""
"13021724","4"
"13022369","6"
"13023594","1"
"13024299","3"
"13028310",""
"13033573","3"
"13036992",""
"13039565",""
"13041732","2"
"13043648",""
"13045593","15"
"13051293","3"
"13051979",""
"13052424","4"
"13052977","1"
"13053318","0"
"13054152",""
"13057948",""
"13058253",""
"13061216",""
"13062543",""
"13063847","2"
"13063987",""
"13065012",""
"13066594","3"
"13073970","5"
"13075559",""
"13077753",""
"13080066",""
"13084256",""
"13089557",""
"13092186",""
"13093627","0"
"13097214",""
"13098321",""
"13099343",""
"13101072",""
"13101675",""
"13102543",""
"13103049","4"
"13103707",""
"13104396",""
"13106630",""
"13108894",""
"13109867","1"
"13111410","1"
"13112152",""
"13114580",""
"13114824",""
"13117043",""
"13120522",""
"13125833","0"
"13128375",""
"13129350",""
"13129363",""
"13130349","1"
"13131587","1"
"13142054","2"
"13150044",""
"13153916",""
"13153976",""
"13154035","1"
"13155281",""
"13156274","1"
"13156599",""
"13160789",""
"13167832",""
"13177176","2"
"13178316",""
"13178691",""
"13179126","3"
"13180114",""
"13182682",""
"13185330",""
"13187919",""
"13188951","3"
"13197651",""
"13199095","2"
"13202555",""
"13203839",""
"13204090","1"
"13204503","8"
"13208062",""
"13208199",""
"13209383",""
"13210860",""
"13211999",""
"13212797","1"
"13215107",""
"13215233","1"
"13221975",""
"13223839",""
"13226794",""
"13231717","1"
"13232622",""
"13233026",""
"13234068",""
"13234525",""
"13235664",""
"13236782",""
"13239656",""
"13241366","1"
"13246581",""
"13247440",""
"13247997",""
"13248496","2"
"13249147",""
"13250471","2"
"13251273",""
"13262047",""
"13262185",""
"13265439","6"
"13272786",""
"13274305",""
"13279578",""
"13279689",""
"13286879",""
"13291018","1"
"13291336",""
"13291846","2"
"13294355",""
"13299876",""
"13299945",""
"13305503","2"
"13306283",""
"13307273",""
"13308324","1"
"13309420","1"
"13312725","1"
"13314664",""
"13316670",""
"13318625","1"
"13320051","0"
"13328079","1"
"13329333",""
"13329463",""
"13330145",""
"13330390","3"
"13332391",""
"13335156",""
"13343186",""
"13343328","0"
"13343351",""
"13345506",""
"13345544",""
"13345545",""
"13346639",""
"13347344",""
"13347930",""
"13349065","1"
"13351780","2"
"13352296",""
"13352300",""
"13352330",""
"13352584",""
"13352969",""
"13353331",""
"13354521","0"
"13358809","1"
"13360387",""
"13362790",""
"13369386","7"
"13379189",""
"13379631","1"
"13379846","1"
"13384008",""
"13384234",""
"13385846","1"
"13387808",""
"13394708","1"
"13394716","0"
"13396795","0"
"13398996","1"
"13399294","1"
"13400047",""
"13401296","0"
"13402856","2"
"13409306",""
"13409929",""
"13411766","1"
"13421457",""
"13426029",""
"13426256","2"
"13426693",""
"13429861","1"
"13437317",""
"13442993","1"
"13445163",""
"13445515",""
"13445911",""
"13446899","2"
"13447354",""
"13450509",""
"13451366",""
"13457178","1"
"13457303",""
"13459031",""
"13465048","1"
"13466249","7"
"13466949",""
"13472743","1"
"13476316",""
"13478662",""
"13479488",""
"13480994","1"
"13484726","7"
"13486126",""
"13486422",""
"13486806",""
"13492464",""
"13497527",""
"13500266",""
"13505531",""
"13508083",""
"13514295","0"
"13516266",""
"13520573","1"
"13521095",""
"13522770","0"
"13528444",""
"13534360","2"
"13534541",""
"13535584",""
"13536802",""
"13537259","2"
"13539463",""
"13540367",""
"13542219",""
"13547811",""
"13552384",""
"13552520","2"
"13553249",""
"13554297",""
"13555085","14"
"13556516","1"
"13562467",""
"13566913","1"
"13567507","28"
"13567562","1"
"13574043","2"
"13577745","0"
"13577805",""
"13580702","5"
"13581425","6"
"13582301",""
"13584777",""
"13586819",""
"13591755",""
"13593171",""
"13597545",""
"13603437",""
"13613037","6"
"13616234",""
"13621867","0"
"13622706","5"
"13624451",""
"13624562",""
"13632495",""
"13634719",""
"13635077","1"
"13636117",""
"13640001",""
"13641563","2"
"13641809","2"
"13643888",""
"13643956","2"
"13644280",""
"13645850",""
"13653215","0"
"13653877","3"
"13654443","2"
"13654492","3"
"13660685",""
"13661370",""
"13663902",""
"13665421",""
"13665679",""
"13666492","1"
"13668395",""
"13670867",""
"13673596",""
"13674761","3"
"13675689",""
"13680255","1"
"13680697","2"
"13689166",""
"13690173","3"
"13691672",""
"13694199","0"
"13695359",""
"13702826",""
"13707606","4"
"13708218",""
"13710917",""
"13718542","1"
"13719322",""
"13720510",""
"13723623",""
"13726526",""
"13727311",""
"13734663","1"
"13735024","10"
"13736635","0"
"13743438","1"
"13746410","2"
"13749073",""
"13750926",""
"13753555",""
"13755374","0"
"13756427",""
"13756470",""
"13758353",""
"13762051",""
"13768407",""
"13772311",""
"13773997",""
"13774464",""
"13776916","5"
"13783749",""
"13784499",""
"13785277","0"
"13786774",""
"13787293",""
"13789153",""
"13790029","8"
"13790403",""
"13793399","10"
"13794062","3"
"13794173",""
"13794701","1"
"13797775",""
"13803805",""
"13806699","2"
"13806701","4"
"13806779","3"
"13814394",""
"13819143","1"
"13819153","1"
"13827714",""
"13831251","12"
"13832301",""
"13834808",""
"13835072","1"
"13837225",""
"13838019",""
"13843529",""
"13845470","0"
"13845774",""
"13847592","1"
"13848437",""
"13853443","2"
"13854735","6"
"13858169","0"
"13860470",""
"13861427","1"
"13863733",""
"13868214","1"
"13869418","2"
"13870018",""
"13872181",""
"13874752",""
"13876961",""
"13877000",""
"13882601",""
"13892667","2"
"13894748","1"
"13897795","1"
"13899715",""
"13900694",""
"13901796",""
"13902035","2"
"13902580",""
"13905857","3"
"13906490","2"
"13907841","4"
"13907864","2"
"13908053","1"
"13911210","19"
"13914460",""
"13916027",""
"13916551",""
"13917188",""
"13942498",""
"13942668",""
"13943686",""
"13945246","1"
"13946724","2"
"13954037",""
"13960333","1"
"13960859",""
"13961449",""
"13961693",""
"13976401","1"
"13984460",""
"13991881","1"
"13994363","1"
"13995590",""
"14002173","1"
"14007542",""
"14007901",""
"14007927",""
"14008232",""
"14008652",""
"14011778",""
"14012642","11"
"14013514","1"
"14015508",""
"14017161",""
"14018651",""
"14023125",""
"14023350",""
"14025110","1"
"14026706",""
"14028015","1"
"14029652",""
"14035569","3"
"14035845",""
"14039731",""
"14039877",""
"14045685",""
"14046968",""
"14048219","1"
"14048700",""
"14058330","1"
"14060179",""
"14063124","12"
"14066107",""
"14066580",""
"14067172",""
"14068974",""
"14069580","2"
"14071750","1"
"14073512",""
"14075049",""
"14075854",""
"14077462",""
"14078303",""
"14079703","7"
"14080874",""
"14081566",""
"14082397",""
"14084685",""
"14085421","1"
"14087117",""
"14087418","1"
"14087433",""
"14087444",""
"14087791",""
"14090782",""
"14092320",""
"14096077",""
"14098137",""
"14098221",""
"14103249","1"
"14104712",""
"14105050",""
"14105629",""
"14107350",""
"14109915","1"
"14111659","3"
"14112619",""
"14113180",""
"14114602",""
"14120747",""
"14121167",""
"14122623",""
"14125021",""
"14126770","3"
"14128619",""
"14129983",""
"14130537",""
"14130539","0"
"14130888","3"
"14134568",""
"14135260",""
"14143228",""
"14143976","1"
"14145008","1"
"14151425",""
"14153551",""
"14155221","1"
"14155767",""
"14157250",""
"14158843",""
"14162110",""
"14162920",""
"14163273","0"
"14164036",""
"14167431",""
"14167508","1"
"14172573",""
"14173749",""
"14176246","2"
"14177928",""
"14179784","10"
"14180562",""
"14182855","3"
"14185710",""
"14187326",""
"14187966",""
"14191549",""
"14192863",""
"14199234","0"
"14199369",""
"14200895",""
"14201835",""
"14202401",""
"14203566",""
"14205277","0"
"14213053","1"
"14215419",""
"14217883",""
"14221905","2"
"14223170","1"
"14224006",""
"14229765",""
"14231899",""
"14232813",""
"14245030",""
"14247657","1"
"14247938",""
"14251138",""
"14253061",""
"14260312",""
"14260665","3"
"14260937",""
"14261104",""
"14263791",""
"14265967",""
"14268487",""
"14270318","1"
"14270569",""
"14272368",""
"14274566","0"
"14276191",""
"14278325","1"
"14281293",""
"14284422",""
"14284928",""
"14293815","5"
"14293859",""
"14294080",""
"14296271","3"
"14299212",""
"14305606",""
"14305974",""
"14306192",""
"14306595",""
"14310216",""
"14314009","1"
"14318809",""
"14320515","4"
"14321706",""
"14323078",""
"14326665","1"
"14329657",""
"14329685","1"
"14331986",""
"14339391",""
"14342665","2"
"14345163",""
"14345447","1"
"14347752",""
"14348618",""
"14349684",""
"14352849","2"
"14354103",""
"14362494",""
"14363579",""
"14364654",""
"14367097",""
"14369255",""
"14372183",""
"14372331",""
"14375561",""
"14377244",""
"14378750","1"
"14379308",""
"14383065",""
"14386304","2"
"14389570",""
"14389791",""
"14394811",""
"14397053",""
"14400652",""
"14400729","1"
"14402495",""
"14404415",""
"14404757","7"
"14405846",""
"14406922",""
"14407884",""
"14411564",""
"14418889",""
"14419945","3"
"14421087","2"
"14424858","1"
"14425515","2"
"14429802",""
"14432009",""
"14432733","2"
"14436351",""
"14442775",""
"14445098",""
"14447843",""
"14448359",""
"14448368",""
"14453662",""
"14468551",""
"14469535",""
"14470218","1"
"14474224","1"
"14474810",""
"14475027","3"
"14477942","63"
"14478197",""
"14479378",""
"14480863",""
"14481989","1"
"14482228",""
"14484579",""
"14486467",""
"14488527",""
"14492109",""
"14493029","1"
"14494336",""
"14495284",""
"14496192",""
"14506178",""
"14506593",""
"14507428",""
"14507906",""
"14508398","1"
"14515793","1"
"14516191","8"
"14516221",""
"14519227","2"
"14519426","1"
"14520642",""
"14523246","1"
"14523951",""
"14524340","1"
"14524575","1"
"14526231","8"
"14531396","1"
"14533221",""
"14533356",""
"14533621","1"
"14533725",""
"14535560","0"
"14536436",""
"14537101",""
"14538034",""
"14538167","1"
"14539360",""
"14540481",""
"14540715",""
"14543974","3"
"14544113",""
"14545104","1"
"14545340","1"
"14547754",""
"14548222",""
"14548389","1"
"14549488",""
"14549947",""
"14550195",""
"14551589",""
"14553752",""
"14553764",""
"14555392","1"
"14558044",""
"14558635",""
"14561666",""
"14562046",""
"14562911",""
"14563955",""
"14564423","1"
"14564953",""
"14565133",""
"14566745","1"
"14567692",""
"14570334",""
"14572796",""
"14572834","3"
"14572978",""
"14573630",""
"14576387",""
"14580277","0"
"14589278",""
"14589432",""
"14591344",""
"14595440",""
"14599066","2"
"14599252",""
"14600099","11"
"14600804","1"
"14603293",""
"14605935","2"
"14621646",""
"14625125",""
"14635194",""
"14636290","15"
"14639475",""
"14642914",""
"14643282","1"
"14644951",""
"14645785",""
"14646078",""
"14646647","1"
"14648244",""
"14648497","1"
"14652748",""
"14658441","1"
"14659518",""
"14660632",""
"14661034",""
"14661496","1"
"14661681",""
"14662313",""
"14662892",""
"14663109",""
"14665725",""
"14670904",""
"14671609","1"
"14672046",""
"14672171","1"
"14672620",""
"14673720","1"
"14674913",""
"14676415",""
"14679563",""
"14681164","1"
"14683189",""
"14689812",""
"14691343",""
"14691914","1"
"14697340",""
"14697728",""
"14698470",""
"14699710","1"
"14700349",""
"14703363","13"
"14704187",""
"14704266","5"
"14704304","1"
"14705338","0"
"14708735",""
"14711474","2"
"14711855",""
"14713572",""
"14713757","5"
"14714968",""
"14716338","4"
"14717142",""
"14732820",""
"14735162","1"
"14736591",""
"14737359",""
"14737531","4"
"14740814",""
"14741551",""
"14741748",""
"14741837",""
"14742382","3"
"14743663",""
"14744939",""
"14746724",""
"14747678","1"
"14751272",""
"14751807","4"
"14752416","2"
"14754318",""
"14756352","6"
"14759054",""
"14760365","3"
"14765073",""
"14767021","2"
"14769234",""
"14769984",""
"14770030",""
"14772290",""
"14773904","0"
"14774907","1"
"14775464",""
"14777304",""
"14779216","1"
"14783487",""
"14783754",""
"14784147",""
"14784993",""
"14791258",""
"14791790","2"
"14792554",""
"14793098","3"
"14793751",""
"14793922","0"
"14794622",""
"14799776",""
"14799847",""
"14802445",""
"14806080","1"
"14807563",""
"14815142","2"
"14823213",""
"14832191",""
"14832569","1"
"14835542",""
"14835546","1"
"14838616",""
"14839187",""
"14840257",""
"14852608",""
"14854385",""
"14854571",""
"14856929",""
"14859006",""
"14860203",""
"14861838",""
"14861923",""
"14871046","2"
"14873279","0"
"14877151","1"
"14881642","1"
"14883370",""
"14884753","1"
"14884964","1"
"14890757","0"
"14891492",""
"14893764",""
"14893767",""
"14893925",""
"14899826",""
"14901080",""
"14901260",""
"14902696",""
"14912054",""
"14913377","6"
"14914896","3"
"14916695","3"
"14918763","7"
"14921995",""
"14922302",""
"14922535","1"
"14922624",""
"14928519","3"
"14929274","1"
"14935412","2"
"14939148",""
"14948019",""
"14952532",""
"14952842","2"
"14953886",""
"14953952","1"
"14954215",""
"14954332",""
"14959694",""
"14959707",""
"14964486",""
"14965239",""
"14966754",""
"14967274","1"
"14967687","1"
"14968300","3"
"14973669","0"
"14974262",""
"14975750","1"
"14984398",""
"14985518","37"
"14988689","2"
"14989892",""
"14991698",""
"14991927",""
"14992367","12"
"14994024",""
"14995937","3"
"14997667","1"
"14997947","1"
"14997983","1"
"15004933",""
"15006319",""
"15006972",""
"15007035",""
"15010925",""
"15011814","1"
"15012057",""
"15019068",""
"15026559","2"
"15026596","1"
"15028120",""
"15030807","1"
"15031004",""
"15032451","1"
"15032611",""
"15033223","1"
"15034267",""
"15041805","1"
"15042529",""
"15044711",""
"15045029",""
"15048912",""
"15055029","1"
"15056866",""
"15057856",""
"15059761","4"
"15060440",""
"15060849",""
"15070395",""
"15072892",""
"15073678",""
"15078575",""
"15079309","1"
"15079412",""
"15082249",""
"15084025",""
"15086850","5"
"15094771",""
"15098569",""
"15099089",""
"15100910",""
"15102796","14"
"15103636","2"
"15108143",""
"15108258","0"
"15108330","2"
"15111196",""
"15112417",""
"15115311",""
"15121575","2"
"15126046",""
"15128941",""
"15129045",""
"15130431",""
"15132276","6"
"15133055","3"
"15134085",""
"15138425",""
"15141047",""
"15152258",""
"15162069","1"
"15166973","3"
"15169468",""
"15170778",""
"15171945",""
"15176293","1"
"15178026",""
"15180991",""
"15181739","1"
"15183297",""
"15183814",""
"15186255",""
"15187055","1"
"15187470","1"
"15187517",""
"15189318",""
"15190873",""
"15191269","2"
"15194348","0"
"15194663","21"
"15198391",""
"15198552",""
"15199864",""
"15200222",""
"15213075",""
"15213102",""
"15213594",""
"15213936",""
"15214713","0"
"15215433",""
"15227341",""
"15232968",""
"15233536",""
"15235139",""
"15241827",""
"15243179",""
"15245299","0"
"15254514","1"
"15255026",""
"15259292","0"
"15260790","1"
"15270265",""
"15271728","1"
"15282099","1"
"15284384","1"
"15285645",""
"15286329",""
"15286515","1"
"15287974","0"
"15288997",""
"15291354",""
"15291409",""
"15292181",""
"15293036",""
"15294629",""
"15308193","2"
"15313362","1"
"15314837","0"
"15315432",""
"15315917",""
"15319421",""
"15319768",""
"15322960",""
"15323007",""
"15323199",""
"15323961",""
"15324666",""
"15325558",""
"15327776","26"
"15329531",""
"15331071",""
"15335646",""
"15338520",""
"15340254",""
"15342680",""
"15347156",""
"15349247",""
"15351883","1"
"15353614",""
"15353732",""
"15356649","3"
"15360717","2"
"15363884",""
"15364116",""
"15370820","3"
"15372788",""
"15374625",""
"15375412",""
"15378943",""
"15381202",""
"15381780",""
"15386605",""
"15388694","2"
"15390125","1"
"15395194","0"
"15396761",""
"15397058",""
"15398499","1"
"15399430",""
"15418765",""
"15420259","1"
"15421436",""
"15421976",""
"15426388","2"
"15432219",""
"15435997",""
"15436948","10"
"15438257","5"
"15439760",""
"15441283",""
"15441475",""
"15444942",""
"15446357",""
"15446533",""
"15450583",""
"15453169",""
"15457440",""
"15457833",""
"15459993",""
"15461066",""
"15462016",""
"15462890","1"
"15464385",""
"15469318","0"
"15471738",""
"15473019",""
"15475586",""
"15478250","2"
"15482049","2"
"15484429",""
"15487637",""
"15488200",""
"15495026","1"
"15495854",""
"15496051","1"
"15498877","0"
"15502345",""
"15503138",""
