id,favorite
"10782522",""
"10783081","2"
"10786696","1"
"10788651",""
"10788753",""
"10789914",""
"10789984","1"
"10790209",""
"10792315","1"
"10796357",""
"10797671",""
"10797828",""
"10799393","6"
"10800857","1"
"10802850","3"
"10804064",""
"10806799","3"
"10807479","1"
"10807690",""
"10808930","15"
"10809258",""
"10809830",""
"10815765","1"
"10817527",""
"10818411",""
"10819265",""
"10822509","13"
"10827298",""
"10831227","0"
"10837377",""
"10837647","2"
"10839558",""
"10840232",""
"10840772","1"
"10845469",""
"10846123",""
"10846307",""
"10849532",""
"10849959",""
"10849994",""
"10850651","1"
"10850860","15"
"10851071",""
"10851749",""
"10852878","2"
"10854446",""
"10855336","1"
"10855348","0"
"10857317","0"
"10862258",""
"10862857",""
"10868447",""
"10869006","1"
"10869020",""
"10870349",""
"10877430",""
"10878484",""
"10878699",""
"10878727","2"
"10879748",""
"10881936","1"
"10882678",""
"10883444",""
"10883505","2"
"10883565","1"
"10885244","1"
"10885320",""
"10887099","1"
"10891042",""
"10893160","1"
"10895138",""
"10898820",""
"10901035","1"
"10901051",""
"10903800","1"
"10906422","1"
"10908182",""
"10910587",""
"10910951","1"
"10912969",""
"10923140",""
"10923885",""
"10924238","1"
"10926132","1"
"10927457",""
"10929714",""
"10931642",""
"10936271","1"
"10936552","1"
"10936723",""
"10937065","6"
"10937601",""
"10939593",""
"10947906",""
"10948994","8"
"10951530","1"
"10953145",""
"10953247",""
"10953507",""
"10955988",""
"10956344","1"
"10964755","3"
"10965107",""
"10966857","1"
"10969748",""
"10972503","1"
"10972571",""
"10980573",""
"10980811","1"
"10981065","4"
"10982801",""
"10985282","1"
"10988005","1"
"10994192",""
"10994731",""
"10996971",""
"10997562",""
"10998328","1"
"10998884",""
"10999542","2"
"11001606","1"
"11007724","1"
"11008343","1"
"11009890","2"
"11010542","2"
"11010649",""
"11010707","1"
"11012334",""
"11012830","0"
"11019969",""
"11020951",""
"11021797",""
"11027484","1"
"11028508",""
"11032128",""
"11034042","1"
"11034594",""
"11035433",""
"11037213","13"
"11037262",""
"11038943",""
"11040692",""
"11041158",""
"11045747",""
"11048131",""
"11050281",""
"11050328","1"
"11051801",""
"11052114",""
"11052584",""
"11053421","5"
"11053865",""
"11055013",""
"11056421",""
"11057572",""
"11060091",""
"11064013",""
"11067700",""
"11078521","1"
"11079510",""
"11079787",""
"11080151",""
"11082432",""
"11085305",""
"11095858",""
"11096734",""
"11099562",""
"11099721",""
"11101857",""
"11101977","1"
"11102097",""
"11102974","1"
"11105023",""
"11106726","2"
"11106918","2"
"11107390",""
"11107456","1"
"11109324",""
"11110278",""
"11110694",""
"11114353","2"
"11116394",""
"11117437","0"
"11117884",""
"11118687",""
"11118712","20"
"11119825",""
"11126411","0"
"11130338",""
"11130370",""
"11144239","1"
"11144781",""
"11145253","1"
"11146202",""
"11149424","3"
"11153880","3"
"11156274","1"
"11161499","0"
"11163962",""
"11166858",""
"11170780",""
"11171637",""
"11172558",""
"11174425",""
"11174828",""
"11176298","2"
"11178418","1"
"11180437",""
"11181384","1"
"11182321",""
"11182535",""
"11184890",""
"11185018","1"
"11190327","1"
"11190893",""
"11192632",""
"11194926",""
"11197576","0"
"11200611",""
"11204314",""
"11206259",""
"11207755","1"
"11212945","4"
"11221877","2"
"11222355",""
"11222759","6"
"11223301",""
"11224608",""
"11225439",""
"11227991",""
"11230091","3"
"11232703","1"
"11233394",""
"11233659","1"
"11233788",""
"11235345",""
"11239048","1"
"11239886",""
"11242149",""
"11242375",""
"11243946",""
"11244333","2"
"11244750",""
"11245396",""
"11247980","1"
"11249065","2"
"11251678",""
"11253485",""
"11253926","1"
"11260311",""
"11262170","1"
"11262735",""
"11263640","3"
"11266758","2"
"11267393","2"
"11268020",""
"11268448",""
"11269079","3"
"11269211",""
"11276394","2"
"11277324",""
"11280933",""
"11281350","2"
"11283525",""
"11286004","2"
"11291472",""
"11291569",""
"11293085",""
"11294728",""
"11295839",""
"11311727",""
"11311831",""
"11311890",""
"11312667",""
"11313804","2"
"11314409","1"
"11317242","2"
"11325284",""
"11329955","2"
"11334399",""
"11334638",""
"11334951","0"
"11336511",""
"11337824",""
"11338900",""
"11339782",""
"11340583",""
"11345350",""
"11346200","12"
"11346391",""
"11346862",""
"11349539","2"
"11354315",""
"11356387",""
"11356463",""
"11357178",""
"11358470",""
"11359597",""
"11361039",""
"11365150",""
"11365934","1"
"11367727","6"
"11373216",""
"11374150",""
"11375718",""
"11380710","2"
"11380752","1"
"11382121",""
"11382963",""
"11383891","1"
"11387014",""
"11389206",""
"11390092",""
"11391417",""
"11391567",""
"11392413",""
"11397147",""
"11399994",""
"11400930","1"
"11407283",""
"11408276",""
"11408369",""
"11412882","26"
"11413576","12"
"11413860","1"
"11414266","5"
"11416510","1"
"11422742","1"
"11425041","1"
"11428182","2"
"11430966","2"
"11432052",""
"11432370",""
"11434100",""
"11434689",""
"11435958","1"
"11436561","2"
"11440940",""
"11444471",""
"11447548",""
"11449029",""
"11449284",""
"11454004","23"
"11454166","0"
"11454403",""
"11456377","3"
"11457812",""
"11457935",""
"11462129",""
"11471737",""
"11473166",""
"11473276",""
"11473407","2"
"11474713",""
"11474747","4"
"11477011","3"
"11478917","4"
"11486894","1"
"11488333",""
"11490744","2"
"11494978",""
"11494989","3"
"11495643","2"
"11495702",""
"11498308",""
"11499793",""
"11504324",""
"11506124","34"
"11506891","15"
"11507036",""
"11508587",""
"11511471",""
"11513730",""
"11518222",""
"11525776",""
"11525846",""
"11526572",""
"11527268","2"
"11532082",""
"11533105","0"
"11533552",""
"11534671","1"
"11535200",""
"11536973",""
"11542972",""
"11543387",""
"11543720","1"
"11545563",""
"11548053","0"
"11550999",""
"11551003",""
"11558090",""
"11560427","2"
"11561689","20"
"11561886",""
"11561906","0"
"11562057","1"
"11562652",""
"11564976",""
"11567165",""
"11570386",""
"11570410",""
"11571418",""
"11572944",""
"11573354",""
"11580944","15"
"11583227","1"
"11584645",""
"11589036",""
"11591559",""
"11593404","1"
"11593953",""
"11596425",""
"11596514",""
"11596830","1"
"11596978",""
"11597127","2"
"11597692","0"
"11599503",""
"11599614",""
"11599744","0"
"11602581",""
"11607153",""
"11617094",""
"11620277","0"
"11625447","4"
"11627885",""
"11628264",""
"11629852",""
"11630023","1"
"11630340",""
"11630360",""
"11631428",""
"11632351",""
"11635446",""
"11637348","12"
"11638005","5"
"11639018","1"
"11642668","2"
"11648988","1"
"11652229",""
"11653768",""
"11655308",""
"11656275","1"
"11658143","7"
"11658733",""
"11660743",""
"11664710","1"
"11664946",""
"11665204","1"
"11665828",""
"11668531",""
"11669017","1"
"11672070",""
"11672896","1"
"11674543",""
"11680900","0"
"11681026","1"
"11683021","1"
"11683334",""
"11685053",""
"11685206","2"
"11689740",""
"11690783",""
"11693367","2"
"11695132","1"
"11698363",""
"11699671",""
"11708061",""
"11709500",""
"11709694",""
"11709863",""
"11714220","0"
"11714868",""
"11715770",""
"11716362",""
"11717144",""
"11718980","1"
"11722454","1"
"11723056",""
"11723177","2"
"11723770",""
"11727302",""
"11728697",""
"11732472",""
"11734969",""
"11736242",""
"11737908",""
"11740241",""
"11740932","2"
"11745215",""
"11746526",""
"11759852",""
"11760613","1"
"11761110",""
"11764891","3"
"11765460","0"
"11768154",""
"11773557","0"
"11775594","331"
"11776227","1"
"11776761",""
"11777349",""
"11779442",""
"11779842",""
"11781124","1"
"11782418","1"
"11784471",""
"11786311",""
"11786921",""
"11786968",""
"11789776",""
"11791036","4"
"11793524","2"
"11794013",""
"11794371",""
"11799457","2"
"11800816","2"
"11806414",""
"11807581",""
"11812793","2"
"11813948",""
"11817262",""
"11823557",""
"11824875",""
"11825692",""
"11826612","1"
"11830338","42"
"11835875",""
"11843327",""
"11847666","1"
"11848919","4"
"11849039",""
"11855053",""
"11856652",""
"11859973","0"
"11863641","1"
"11865764","1"
"11867782","2"
"11869780","7"
"11869941","2"
"11869962",""
"11873715",""
"11879736","1"
"11882548",""
"11885547",""
"11887019",""
"11888358","1"
"11891529",""
"11895059","0"
"11898105",""
"11898847",""
"11903313",""
"11904685",""
"11904941","2"
"11906483",""
"11909406",""
"11914157",""
"11916582",""
"11916915","1"
"11924926",""
"11930290",""
"11932116",""
"11932246","4"
"11935370","1"
"11940044",""
"11940448","1"
"11943445",""
"11945312","1"
"11947631",""
"11950148",""
"11952370","0"
"11952635",""
"11953053","7"
"11953165","1"
"11954739","1"
"11955590","3"
"11958200","1"
"11958604",""
"11958645","1"
"11959863","1"
"11960487","1"
"11961332",""
"11962254",""
"11963435",""
"11966677",""
"11967966","2"
"11968917",""
"11974837",""
"11975293",""
"11975857",""
"11976380",""
"11976568",""
"11977336","1"
"11977608","3"
"11977690",""
"11980063",""
"11981432","11"
"11985240",""
"11985477",""
"11985498",""
"11989244",""
"11999753",""
"12009109",""
"12009708","0"
"12011270","2"
"12021438",""
"12025032",""
"12029545",""
"12030622",""
"12030874",""
"12031812",""
"12032057",""
"12035357",""
"12037843","2"
"12049395",""
"12052173",""
"12053973",""
"12060338",""
"12065528",""
"12068973",""
"12074543","3"
"12080726",""
"12090403","9"
"12092554","1"
"12093610",""
"12095700","1"
"12096902",""
"12097557",""
"12104113","0"
"12106011","22"
"12110791",""
"12112512",""
"12120175",""
"12120630","6"
"12120862","1"
"12127613","1"
"12128280",""
"12129511",""
"12131281","1"
"12132722",""
"12133000",""
"12135995",""
"12140505","0"
"12141182",""
"12141566","2"
"12143986","2"
"12145001",""
"12145561",""
"12146340",""
"12147986","1"
"12149600",""
"12151178","6"
"12151441",""
"12162459",""
"12164371",""
"12166589","4"
"12170567",""
"12171583",""
"12172188","2"
"12174393","2"
"12175433",""
"12177270","2"
"12179291",""
"12180542","2"
"12184623",""
"12184689",""
"12185122","24"
"12190461",""
"12190616",""
"12190672","6"
"12194092",""
"12198646",""
"12199531","1"
"12201487","2"
"12203949",""
"12206487",""
"12212042",""
"12212116","56"
"12212361",""
"12218887","1"
"12219232","2"
"12219434",""
"12221490",""
"12221752",""
"12227737",""
"12235262",""
"12236426",""
"12236779",""
"12237838","2"
"12239317",""
"12240355",""
"12240885","4"
"12243482",""
"12244177","0"
"12245268",""
"12245315",""
"12245627",""
"12246948",""
"12249658",""
"12250558",""
"12254682","2"
"12254710","7"
"12255124",""
"12255205",""
"12258577","3"
"12260645","1"
"12261417","2"
"12261789",""
"12263641","3"
"12266033",""
"12269337",""
"12271612",""
"12272296","1"
"12274667",""
"12279014","2"
"12280807",""
"12282842","9"
"12283237","0"
"12287528","0"
"12296927",""
"12301273",""
"12301485","1"
"12303590","1"
"12308434","1"
"12311203","45"
"12311908",""
"12317086",""
"12319209",""
"12319776",""
"12320663",""
"12320837","1"
"12321069",""
"12321387",""
"12328014",""
"12329641",""
"12329760","2"
"12331469",""
"12331925",""
"12338514","5"
"12338711",""
"12345381",""
"12346015",""
"12347148",""
"12347830",""
"12350043",""
"12352282",""
"12359445","1"
"12365920","1"
"12367181",""
"12368666",""
"12370921","2"
"12372093",""
"12376226",""
"12378176","3"
"12379215","6"
"12389151",""
"12393467","2"
"12398826",""
"12399156","2"
"12400055",""
"12404492","1"
"12406566","1"
"12407635",""
"12408649","1"
"12410191","2"
"12415438","2"
"12417781",""
"12418932",""
"12423402",""
"12424513",""
"12424702",""
"12426246","1"
"12426364",""
"12427601",""
"12428039","2"
"12430248",""
"12438206",""
"12441449","2"
"12442823",""
"12443007",""
"12443047","2"
"12444460",""
"12444468",""
"12449626","7"
"12453842",""
"12455216",""
"12455572","0"
"12459051","1"
"12459390","0"
"12459753",""
"12460950","19"
"12463297","4"
"12468047",""
"12468516","4"
"12469116",""
"12473534",""
"12474825",""
"12477560","3"
"12478951",""
"12483634",""
"12493170",""
"12494660",""
"12495746",""
"12500433",""
"12501614",""
"12507136",""
"12509992","3"
"12510697","1"
"12520006",""
"12520112","2"
"12521642","2"
"12524591",""
"12525755",""
"12526189","5"
"12526943",""
"12527243","1"
"12529574","1"
"12530612",""
"12533549","1"
"12536764",""
"12537132","1"
"12538367",""
"12538524","0"
"12541529",""
"12541999",""
"12542697",""
"12546380",""
"12546652","2"
"12550651","2"
"12553277","30"
"12553712","2"
"12557123","1"
"12559573","1"
"12560283","1"
"12561728",""
"12563642",""
"12564170","1"
"12568298",""
"12572315",""
"12574595","4"
"12577367","0"
"12577484",""
"12580964",""
"12581407",""
"12582508",""
"12583028",""
"12583977",""
"12585531","8"
"12585866",""
"12586954",""
"12588312",""
"12596920",""
"12597442",""
"12600822",""
"12601998",""
"12608003",""
"12610402","10"
"12612836",""
"12613703",""
"12614517","1"
"12615764",""
"12616719","1"
"12616897",""
"12618432","4"
"12621256",""
"12623391",""
"12624841","5"
"12628161",""
"12629581","1"
"12637764",""
"12637852",""
"12640296",""
"12640662",""
"12641266","0"
"12644113",""
"12648792","1"
"12649120",""
"12653741",""
"12653911","1"
"12656804",""
"12657062",""
"12657792","73"
"12657953","2"
"12670802",""
"12678719",""
"12679533","5"
"12688296","4"
"12692755","1"
"12693327","2"
"12703851","0"
"12704331",""
"12704579",""
"12705498",""
"12706787",""
"12708674",""
"12710775",""
"12712519","2"
"12713715","0"
"12721998",""
"12729380",""
"12732044",""
"12734084","0"
"12734705",""
"12735274","2"
"12735816",""
"12740935",""
"12744279",""
"12744644",""
"12744750",""
"12746295",""
"12747481",""
"12752819",""
"12753213",""
"12754243",""
"12756957",""
"12757774",""
"12761720","1"
"12765148",""
"12772286",""
"12774738","3"
"12774870",""
"12776320",""
"12783270","1"
"12784330",""
"12785072","0"
"12789185",""
"12789436",""
"12790459","2"
"12792494","2"
"12793419",""
"12795017","3"
"12796154",""
"12797238","4"
"12798881","1"
"12798947",""
"12799896",""
"12802838",""
"12805351",""
"12807634",""
"12808069",""
"12811509","1"
"12813782",""
"12815354",""
"12818705",""
"12823239",""
"12824458",""
"12824879",""
"12826020",""
"12826352",""
"12826798","3"
"12827499",""
"12830455",""
"12831039","1"
"12832213","8"
"12837304",""
"12838008",""
"12844839",""
"12851476","4"
"12851683",""
"12852551",""
"12854601",""
"12856140","1"
"12856285",""
"12862533",""
"12863390",""
"12864120","1"
"12864441","8"
"12865219",""
"12872657","0"
"12874355",""
"12875076","2"
"12879175",""
"12881029",""
"12881868","1"
"12889103",""
"12889411",""
"12897494",""
"12897906",""
"12898322","2"
"12899325",""
"12899876","15"
"12901195",""
"12902674",""
"12902763",""
"12903240","3"
"12904643",""
"12908745",""
"12909087",""
"12911443",""
"12916085",""
"12917982",""
"12926727",""
"12929410",""
"12934999",""
"12937634","1"
"12942301",""
"12943590",""
"12949629",""
"12950089",""
"12954850",""
"12956010",""
"12960248","0"
"12962992","1"
"12964790",""
"12965009",""
"12965244",""
"12967177",""
"12969180",""
"12969213",""
"12970333",""
"12973229","1"
"12973287",""
"12974004",""
"12974119",""
"12978353","1"
"12981335",""
"12982332",""
"12984772",""
"12987250",""
"12988046",""
"12989939",""
"12990613","1"
"12992357",""
"12992363","1"
"12993209","1"
"12998848","1"
"12999272","1"
"12999735","1"
"12999999","2"
"13000591",""
"13000770","1"
"13005501","2"
"13008188",""
"13009944","1"
"13011621",""
"13011966",""
"13013449",""
"13019127",""
"13025949","3"
"13026255","2"
"13029051","1"
"13029593",""
"13030311",""
"13033540",""
"13034329",""
"13034869","1"
"13039355","2"
"13043578",""
"13044251","1"
"13044964","2"
"13044991",""
"13050535",""
"13051857",""
"13053641","2"
"13060883","2"
"13061200",""
"13066270","1"
"13068447","1"
"13071440",""
"13071615",""
"13072421",""
"13079150",""
"13080927",""
"13082083","1"
"13087824",""
"13089453",""
"13090475",""
"13091606","1"
"13091861","1"
"13092985","1"
"13098611","1"
"13099225",""
"13099461","0"
"13101150",""
"13106607",""
"13107177",""
"13107675",""
"13111145",""
"13113595","0"
"13117054","1"
"13119692",""
"13121690",""
"13123777","1"
"13124391",""
"13125367",""
"13128381",""
"13129257",""
"13133881","1"
"13142576",""
"13147132","4"
"13149040",""
"13153177","2"
"13153661",""
"13155586","2"
"13157850",""
"13159589","2"
"13161348",""
"13162003",""
"13162681",""
"13164129",""
"13166107","1"
"13169437",""
"13171054","1"
"13175615",""
"13176143","2"
"13181057","1"
"13184586","1"
"13185836","2"
"13187519",""
"13194763",""
"13198114",""
"13198906",""
"13203875",""
"13205192","1"
"13206654","0"
"13207483","0"
"13211229",""
"13211812",""
"13212097",""
"13219760",""
"13226682","0"
"13226855",""
"13233683",""
"13236940","1"
"13237122",""
"13239377",""
"13239816","1"
"13241319","13"
"13241556",""
"13245822","1"
"13245842","3"
"13249884","0"
"13250130",""
"13253166",""
"13254969",""
"13256446","1"
"13262225",""
"13264232",""
"13265694","1"
"13266932","1"
"13267989",""
"13268625",""
"13269574","1"
"13271394",""
"13272063","1"
"13272149","1"
"13272520","1"
"13273256",""
"13277657","1"
"13279436",""
"13284521",""
"13285805","0"
"13285874",""
"13287994",""
"13290737","1"
"13290912",""
"13291292",""
"13293420","1"
"13293932",""
"13301079",""
"13301454",""
"13306638","2"
"13309167",""
"13309799","1"
"13310659",""
"13313313",""
"13314447",""
"13315534",""
"13320685",""
"13322576","1"
"13328214","7"
"13330033","0"
"13332569","5"
"13333570",""
"13335098","1"
"13335688","1"
"13341456","5"
"13343073",""
"13343725",""
"13344978","1"
"13356666",""
"13356965",""
"13357758","2"
"13361242",""
"13365944","2"
"13370142","1"
"13370533","1"
"13370971",""
"13376994",""
"13378702",""
"13383910","2"
"13384211","1"
"13384268",""
"13385432",""
"13386765",""
"13388168","1"
"13389706",""
"13390751","1"
"13391924",""
"13393790",""
"13394948",""
"13398246","1"
"13399997","2"
"13400255","1"
"13406959",""
"13413214","4"
"13413561",""
"13414338","0"
"13415171",""
"13422959",""
"13424204",""
"13425811","3"
"13426289",""
"13431112","1"
"13431601",""
"13437986",""
"13440553",""
"13442951",""
"13446950",""
"13447040",""
"13449525","0"
"13451543","13"
"13453138",""
"13453764",""
"13455787",""
"13459701",""
"13462203","1"
"13468443","0"
"13476681","1"
"13476741",""
"13477449",""
"13478461","1"
"13479483",""
"13479674",""
"13481067",""
"13481077",""
"13481808",""
"13482408",""
"13484287",""
"13484426","1"
"13486109","7"
"13490115","0"
"13490261",""
"13495741","1"
"13495968",""
"13497501",""
"13505845","1"
"13510731",""
"13512702",""
"13513379","1"
"13513886",""
"13518973","1"
"13519832",""
"13522973","1"
"13524289",""
"13528054",""
"13529849",""
"13533351",""
"13535616",""
"13540045","1"
"13544426",""
"13544512","3"
"13547532",""
"13551636",""
"13557144",""
"13559252","0"
"13563019",""
"13563432","1"
"13565732","0"
"13566248",""
"13569406","3"
"13570029","2"
"13573440",""
"13573852","0"
"13576356",""
"13579119","3"
"13581529",""
"13585456",""
"13586491",""
"13586523",""
"13590447","1"
"13592064",""
"13596442",""
"13597273",""
"13601799","4"
"13606112",""
"13606543",""
"13608121",""
"13613483",""
"13614284",""
"13614982",""
"13615203","6"
"13617294",""
"13617807","2"
"13618123","1"
"13621306",""
"13621934","62"
"13623386","1"
"13624199",""
"13627567","2"
"13632630","0"
"13633423",""
"13633806","1"
"13633826","2"
"13634788",""
"13637407",""
"13639006",""
"13639526",""
"13639890","2"
"13641821",""
"13643230",""
"13645122","2"
"13646574","1"
"13649329",""
"13649445","1"
"13649632",""
"13650216",""
"13650915","0"
"13651951",""
"13652767",""
"13654400","0"
"13655548",""
"13657113",""
"13665567",""
"13667018",""
"13669515",""
"13676695",""
"13677163","2"
"13677200","1"
"13678107",""
"13679007",""
"13679021",""
"13680410","0"
"13684346",""
"13686393","1"
"13687769","1"
"13689773",""
"13691238","1"
"13691249",""
"13692444",""
"13697390","1"
"13701394",""
"13701764","1"
"13703806","3"
"13710214",""
"13711005","3"
"13717461","1"
"13718270","2"
"13721221",""
"13727218",""
"13727569","1"
"13731588",""
"13734058","0"
"13738127",""
"13738589","1"
"13742548",""
"13743311",""
"13743314","0"
"13749736","3"
"13750547",""
"13751694",""
"13757312","2"
"13760928",""
"13764435","2"
"13767580",""
"13768239",""
"13773810","1"
"13774257",""
"13779985",""
"13780759","3"
"13781035","1"
"13783079",""
"13784434","4"
"13784607","3"
"13787002",""
"13788476",""
"13789646",""
"13790073",""
"13790944",""
"13792739",""
"13793312",""
"13793634",""
"13798766",""
"13801514","1"
"13802486",""
"13803573","0"
"13803973","1"
"13806299","43"
"13809404",""
"13810298","1"
"13811900",""
"13812974","4"
"13814413","9"
"13815226","1"
"13818567","1"
"13819538",""
"13819923",""
"13823901",""
"13824227",""
"13824334",""
"13824992",""
"13828259",""
"13828578","0"
"13828844","2"
"13834969",""
"13839572",""
"13840679","1"
"13842611","1"
"13848668",""
"13856460",""
"13857330",""
"13857516","1"
"13858252",""
"13858609","1"
"13860328","1"
"13869885","1"
"13871223",""
"13874207",""
"13876026",""
"13876160",""
"13877585","1"
"13882185",""
"13883082",""
"13886390","0"
"13887011",""
"13887202",""
"13887645",""
"13888025",""
"13895849",""
"13901529","5"
"13902483",""
"13903080",""
"13904734","0"
"13905919",""
"13906965","2"
"13908998","1"
"13913818","28"
"13915985","1"
"13916341",""
"13919975",""
"13920535",""
"13921207",""
"13923672","2"
"13930384","1"
"13930951",""
"13932068",""
"13933827",""
"13934159",""
"13940118",""
"13947749","2"
"13952729",""
"13955013",""
"13956481","2"
"13956785",""
"13958921","1"
"13959707","2"
"13960041",""
"13960271",""
"13961165",""
"13966421","1"
"13972897",""
"13973019","2"
"13978409","1"
"13978641","1"
"13980542",""
"13982546",""
"13984279","1"
"13987069","1"
"13987454",""
"13992772","1"
"13992991","0"
"13994135",""
"13994841",""
"13995035",""
"13995193",""
"13996326",""
"13996783","1"
"14004010",""
"14005953",""
"14008090",""
"14009769",""
"14011777",""
"14012522","1"
"14014351","2"
"14018078",""
"14018517",""
"14019827",""
"14019985",""
"14021649","4"
"14023438","1"
"14026897",""
"14031424",""
"14031518",""
"14032132","1"
"14033352",""
"14040667","1"
"14043254",""
"14045747","2"
"14047532","1"
"14051456","2"
"14052176","2"
"14057049",""
"14059688",""
"14064242",""
"14064284",""
"14069739",""
"14069999",""
"14071414","5"
"14073595","3"
"14074099",""
"14079287",""
"14083667",""
"14083692","2"
"14091582","2"
"14091864",""
"14092410","2"
"14093738",""
"14094255","1"
"14095943",""
"14096179",""
"14096782",""
"14098476",""
"14101875",""
"14104182",""
"14106180",""
"14107734",""
"14111187","1"
"14112440","2"
"14114174",""
"14118067",""
"14119500",""
"14121045","1"
"14124261",""
"14124874","1"
"14125899",""
"14127363",""
"14128585",""
"14129100",""
"14137822",""
"14141071",""
"14142848",""
"14143730",""
"14147971",""
"14149713",""
"14149769","2"
"14152304","1"
"14153620",""
"14153896",""
"14158770","3"
"14165772",""
"14175272","1"
"14176673",""
"14177030",""
"14181507","1"
"14185202",""
"14185872",""
"14188325",""
"14190561",""
"14191213",""
"14194814",""
"14195332",""
"14198735",""
"14200808","0"
"14201120","1"
"14203143","1"
"14206508",""
"14214396","3"
"14215626","2"
"14217155","1"
"14218204",""
"14220264","5"
"14223239","1"
"14226515","3"
"14228849","1"
"14229771","3"
"14233866","1"
"14234312","2"
"14234580",""
"14235501","1"
"14235564",""
"14235695",""
"14236698",""
"14236718","2"
"14241764","1"
"14253507",""
"14260107","1"
"14263346","1"
"14263884",""
"14269583",""
"14272579",""
"14272979",""
"14274777",""
"14275794",""
"14275842",""
"14276479","1"
"14277215","1"
"14279346","3"
"14280748","0"
"14283363",""
"14286596","2"
"14288405","1"
"14292048",""
"14299649",""
"14309090","45"
"14309900",""
"14313337",""
"14315820",""
"14316222",""
"14317341","1"
"14317609",""
"14318116",""
"14324089",""
"14324758",""
"14324803","4"
"14325341",""
"14325501",""
"14325667",""
"14326929","1"
"14327084",""
"14327960","6"
"14328614","1"
"14329673","1"
"14330298","1"
"14331653",""
"14334403",""
"14335882",""
"14336428",""
"14337947","4"
"14339625",""
"14346348",""
"14348141",""
"14350455",""
"14353475",""
"14355195",""
"14355681",""
"14358551","1"
"14361021","0"
"14361367",""
"14361414",""
"14362250",""
"14364406","1"
"14365133",""
"14369235",""
"14373373","0"
"14375744",""
"14376473","9"
"14377845",""
"14378190",""
"14378854","2"
"14386445",""
"14388690",""
"14389921","2"
"14402869","0"
"14403002",""
"14404532","1"
"14405057","0"
"14405356",""
"14408079",""
"14408200",""
"14409930","1"
"14414800",""
"14415178",""
"14423008",""
"14423286",""
"14424764","1"
"14429377",""
"14435712","2"
"14436680",""
"14437237",""
"14437676",""
"14438843","1"
"14439334",""
"14442611","0"
"14444172","2"
"14444366","2"
"14444741","2"
"14446183","2"
"14449579","3"
"14451847",""
"14453127","1"
"14453719",""
"14454651",""
"14457565",""
"14457741",""
"14457765",""
"14460776","1"
"14466300","1"
"14466318","1"
"14466628",""
"14472654",""
"14472692",""
"14473836","2"
"14474308",""
"14474520","1"
"14474604",""
"14476026",""
"14479501",""
"14480258",""
"14483612",""
"14487101","0"
"14488737",""
"14488887",""
"14490855","2"
"14496052",""
"14499778",""
"14500914",""
"14501900",""
"14502450","1"
"14506613","0"
"14507292",""
"14509118",""
"14509870",""
"14515691",""
"14517788",""
"14519234","1"
"14520163",""
"14522717",""
"14523078",""
"14528102",""
"14529600",""
"14532462",""
"14533081",""
"14535722",""
"14538924",""
"14545705",""
"14550960",""
"14556926",""
"14557028",""
"14557848",""
"14558057","5"
"14558304","1"
"14558628",""
"14559866",""
"14561146",""
"14565440",""
"14565680",""
"14566345",""
"14568566",""
"14569170",""
"14571570",""
"14571920","1"
"14580709",""
"14581367",""
"14583178",""
"14583737",""
"14588150","3"
"14588360",""
"14588397","14"
"14589384",""
"14593233",""
"14595119",""
"14598027",""
"14602409",""
"14603331","2"
"14604450",""
"14604524",""
"14604610",""
"14605907",""
"14608213",""
"14609559",""
"14609705","2"
"14610451","1"
"14611298",""
"14611981",""
"14613699","0"
"14618009",""
"14621740","1"
"14624258",""
"14629346",""
"14630566",""
"14631457","3"
"14632249","3"
"14633241","6"
"14633889","2"
"14638713","1"
"14640851",""
"14644926","2"
"14646403",""
"14647443",""
"14648087",""
"14648436",""
"14649961",""
"14651616","0"
"14654277",""
"14655433",""
"14656193",""
"14660902",""
"14661027",""
"14670058",""
"14671112",""
"14671465",""
"14678618","2"
"14679657","1"
"14683320","1"
"14691330",""
"14691505",""
"14692257",""
"14694555",""
"14696949",""
"14699700",""
"14700993",""
"14701765","1"
"14704244",""
"14705157","8"
"14708739","2"
"14709840",""
"14711091","1"
"14712315",""
"14718593",""
"14719692",""
"14723201","0"
"14723312","0"
"14730251","1"
"14732223",""
"14732892",""
"14734879",""
"14740642",""
"14745923",""
"14751186",""
"14753294",""
"14754609",""
"14756087",""
"14757678",""
"14758414","1"
"14760989","5"
"14761229","2"
"14762172","1"
"14764266",""
"14768589","1"
"14769516",""
"14769616",""
"14771483",""
"14775393",""
"14777101","1"
"14777732","2"
"14782644",""
"14787243",""
"14792127",""
"14795341",""
"14797233",""
"14797457",""
"14799786",""
"14801532",""
"14804297",""
"14804646",""
"14809109",""
"14810162","1"
"14811015",""
"14811026",""
"14813370","3"
"14814491",""
"14817141",""
"14819084","4"
"14822083","1"
"14822338",""
"14824778",""
"14830908","1"
"14835398","1"
"14836206",""
"14837421",""
"14838336",""
"14839087",""
"14839792","3"
"14839850","1"
"14840388",""
"14840621",""
"14840966",""
"14842046",""
"14843731",""
"14843849",""
"14843947",""
"14850170","2"
"14850748",""
"14851525",""
"14855902","1"
"14857005",""
"14857277","0"
"14858787","1"
"14860017",""
"14863105",""
"14863999","2"
"14868466","1"
"14869454",""
"14872065",""
"14872932",""
"14874908",""
"14876126","2"
"14884833",""
"14885748","9"
"14889246",""
"14893001",""
"14893088",""
"14895415",""
"14896743",""
"14899612","1"
"14901555",""
"14905917","1"
