id,favorite
"15196059",""
"15205492",""
"15208008","1"
"15214765",""
"15218944",""
"15219135","2"
"15219278",""
"15223045",""
"15223318","3"
"15225858","0"
"15228217","1"
"15229309",""
"15231634",""
"15232161",""
"15232977","4"
"15233618",""
"15237460",""
"15237707",""
"15237941","3"
"15238179","1"
"15242455","4"
"15242520",""
"15245827",""
"15248543",""
"15254030",""
"15254269",""
"15254690",""
"15255280",""
"15258851",""
"15260252",""
"15261875",""
"15267324",""
"15268639",""
"15271790",""
"15273607",""
"15278245",""
"15279541","1"
"15279955",""
"15280190",""
"15285217",""
"15287578",""
"15293825","2"
"15300048","2"
"15301759",""
"15306248",""
"15307127","0"
"15308167",""
"15311304",""
"15311586",""
"15314333",""
"15315554","1"
"15317354",""
"15317483","0"
"15321352",""
"15321983",""
"15322241",""
"15322401",""
"15328152",""
"15333355",""
"15334204",""
"15336383",""
"15336562",""
"15340677",""
"15343191",""
"15345256",""
"15346397","1"
"15347491",""
"15357615","1"
"15357920",""
"15360965","1"
"15364126",""
"15364304","2"
"15364895",""
"15367499",""
"15372031",""
"15377235",""
"15380963",""
"15385616",""
"15388684",""
"15396063",""
"15396139",""
"15396431",""
"15408427",""
"15409719",""
"15411640",""
"15413647",""
"15415889",""
"15415969",""
"15416689","1"
"15419147",""
"15419704",""
"15419938",""
"15420243","1"
"15420328","1"
"15422094",""
"15426531",""
"15428644",""
"15434701","4"
"15435732",""
"15438472",""
"15438691",""
"15438835","4"
"15442158",""
"15442299",""
"15442789","2"
"15443228","1"
"15443781","2"
"15444234",""
"15445595",""
"15447059",""
"15448235",""
"15452247","2"
"15454634","1"
"15457125",""
"15460202",""
"15463581",""
"15464991",""
"15468951",""
"15469597","3"
"15469771","4"
"15473713",""
"15477546","1"
"15477846",""
"15478469","2"
"15489541",""
"15489911","2"
"15490753",""
"15490875",""
"15490903","1"
"15491200",""
"15492927","2"
"15497275",""
"15497372","2"
"15499904",""
"15503677",""
"15506495",""
"15507148",""
"15510042","1"
"15510354","7"
"15513063","1"
"15514291","2"
"15519122","0"
"15523521","1"
"15526575",""
"15527171","2"
"15527602",""
"15533398","1"
"15534982",""
"15535234",""
"15535816",""
"15537123","1"
"15539983","1"
"15542519",""
"15542545","2"
"15546528","0"
"15548739",""
"15552727",""
"15553016",""
"15558090",""
"15559413",""
"15562536","1"
"15564906",""
"15565492",""
"15565720","1"
"15571513",""
"15572323","1"
"15574818",""
"15577108","1"
"15581146",""
"15582297",""
"15591816",""
"15592820",""
"15593863","1"
"15596330",""
"15597528",""
"15598202",""
"15600748",""
"15605635",""
"15605908",""
"15606085",""
"15606158",""
"15606849",""
"15612147",""
"15613615",""
"15617252",""
"15622924","4"
"15626089",""
"15626145",""
"15626917","1"
"15644128",""
"15650432",""
"15651099",""
"15654533","3"
"15655328",""
"15659617",""
"15659624","1"
"15666032",""
"15666597","0"
"15667604","1"
"15668635",""
"15671162",""
"15671973","2"
"15673252",""
"15676575","3"
"15679621","1"
"15680513","1"
"15682310",""
"15683297","1"
"15685951","1"
"15688882",""
"15691824",""
"15693144",""
"15701297",""
"15704769",""
"15705676","1"
"15709070",""
"15710727",""
"15711848",""
"15712352","0"
"15713089",""
"15717317",""
"15717715",""
"15719680",""
"15721308",""
"15723221",""
"15727257","1"
"15728515",""
"15729030","4"
"15730832","1"
"15733196","7"
"15735943",""
"15736001",""
"15738993",""
"15741034",""
"15742483",""
"15745626","2"
"15747122",""
"15750587","1"
"15752959","2"
"15755504",""
"15758185","2"
"15759407",""
"15759633",""
"15766788",""
"15776742",""
"15776809",""
"15777886",""
"15779418","3"
"15779622",""
"15785765","1"
"15788298",""
"15791890","2"
"15795406",""
"15795940",""
"15798918","16"
"15803603","3"
"15803621","1"
"15806205",""
"15806947",""
"15811870",""
"15814606",""
"15820268","0"
"15823394","1"
"15830685",""
"15831605",""
"15836871","1"
"15838369",""
"15839615",""
"15841420",""
"15842639",""
"15843531",""
"15844024",""
"15844879",""
"15845401",""
"15845477","2"
"15845903","4"
"15846438","1"
"15847481",""
"15852537",""
"15852629",""
"15853952",""
"15856168",""
"15860263",""
"15874947","1"
"15875788","1"
"15875912",""
"15880366",""
"15882496",""
"15883698","2"
"15884248","6"
"15886280","1"
"15888862",""
"15889656","2"
"15895152",""
"15896720","1"
"15897716",""
"15898341",""
"15899399",""
"15901740","2"
"15907190",""
"15907879",""
"15908408",""
"15910663","1"
"15910765",""
"15913595",""
"15914673","3"
"15917291",""
"15922794",""
"15926966",""
"15929516",""
"15929997",""
"15932361","1"
"15933826","1"
"15934535",""
"15935745",""
"15938993",""
"15947551","0"
"15948662","5"
"15949513",""
"15950619","1"
"15951054","2"
"15953223",""
"15957388","1"
"15961638","2"
"15963602",""
"15969740","14"
"15971393",""
"15972237",""
"15975466","1"
"15975722",""
"15984777",""
"15986808","1"
"15991203","0"
"15991553",""
"15992443",""
"15993865","1"
"15999325",""
"16001362",""
"16001889",""
"16004848","1"
"16007292",""
"16007334",""
"16008538",""
"16010484","1"
"16011418",""
"16013237",""
"16014282",""
"16023081",""
"16025645","2"
"16025764",""
"16027409",""
"16031180","0"
"16041025",""
"16041065",""
"16043378",""
"16045588",""
"16046334",""
"16046352",""
"16048648",""
"16049033","3"
"16055800","1"
"16069233","0"
"16069534",""
"16072404",""
"16072593",""
"16080389",""
"16083405",""
"16084324","3"
"16084710","1"
"16089549",""
"16089990",""
"16093340",""
"16096742","1"
"16100034",""
"16101920",""
"16102408","0"
"16104172","1"
"16105713",""
"16106431","1"
"16106989",""
"16107155","4"
"16110523",""
"16111900",""
"16113115","1"
"16117635","1"
"16119460",""
"16119934",""
"16122008",""
"16123754",""
"16124459",""
"16126839",""
"16130098","4"
"16132200","1"
"16133208","1"
"16133408",""
"16134203",""
"16134260",""
"16134464","3"
"16136781",""
"16138012","2"
"16138342",""
"16143048",""
"16145023","1"
"16146408",""
"16146970",""
"16148640",""
"16153848",""
"16154898","1"
"16155059",""
"16165888",""
"16166196",""
"16174987","5"
"16175154","3"
"16178004","2"
"16178015",""
"16179657","2"
"16180435",""
"16183636",""
"16183862",""
"16186285","4"
"16189382","0"
"16191450","0"
"16201400",""
"16202574",""
"16203098","1"
"16204906","3"
"16206602","1"
"16207236",""
"16213051",""
"16213607",""
"16214443",""
"16222841",""
"16223358","3"
"16223565",""
"16223837",""
"16225812",""
"16227702",""
"16232040",""
"16235076",""
"16237124",""
"16240679","3"
"16242495",""
"16247404",""
"16249116",""
"16252874","0"
"16254899",""
"16256369",""
"16258376","1"
"16260460",""
"16260955","1"
"16262398",""
"16262730",""
"16264521","3"
"16266243",""
"16267743",""
"16270086",""
"16270985",""
"16271742",""
"16274650",""
"16278245","1"
"16279686",""
"16287500",""
"16289025",""
"16289666",""
"16289940","1"
"16292694","6"
"16294962",""
"16295478",""
"16298282","3"
"16298409","1"
"16298817",""
"16299673",""
"16303783","1"
"16308504",""
"16308795","1"
"16311143",""
"16314678","2"
"16317977",""
"16319559",""
"16322391",""
"16324404",""
"16326227",""
"16328653",""
"16328888",""
"16331664",""
"16331829",""
"16332695",""
"16333249",""
"16334171","1"
"16337012",""
"16342614",""
"16342837",""
"16342880",""
"16343246",""
"16344167",""
"16344762",""
"16346437",""
"16346560",""
"16351866",""
"16357294","1"
"16358332","1"
"16358438","0"
"16359701","1"
"16364196","0"
"16366008",""
"16372458",""
"16374126",""
"16374908",""
"16375142",""
"16376117",""
"16377077",""
"16378611",""
"16379186","1"
"16385894",""
"16389304",""
"16390871","0"
"16393182",""
"16394310",""
"16397665",""
"16399159",""
"16399766","1"
"16403818",""
"16405608","1"
"16407853",""
"16410261",""
"16411910",""
"16412304",""
"16417405",""
"16424527",""
"16430847",""
"16432996","1"
"16434757",""
"16436704","1"
"16438487","0"
"16438647",""
"16439568",""
"16440355","1"
"16441974",""
"16450777",""
"16452375","1"
"16455348",""
"16460132",""
"16461906","1"
"16463123",""
"16463798",""
"16466233","0"
"16473919",""
"16474630",""
"16476531","1"
"16478767",""
"16485783",""
"16485906","1"
"16487014","1"
"16487769",""
"16489922","1"
"16495667",""
"16495823",""
"16496503",""
"16497362",""
"16503354",""
"16503399","1"
"16508025",""
"16510413",""
"16511677",""
"16512206",""
"16512838","3"
"16518795","2"
"16520993","1"
"16521247","1"
"16526395",""
"16534291",""
"16534336",""
"16534510",""
"16535100","2"
"16536400",""
"16541204",""
"16541789",""
"16544204",""
"16547163","4"
"16552314",""
"16552835",""
"16553334",""
"16560836",""
"16562022",""
"16565261",""
"16566118",""
"16566780","0"
"16567079",""
"16570318",""
"16573321",""
"16576690",""
"16581560",""
"16583091","1"
"16583672",""
"16583684",""
"16585222",""
"16586870",""
"16587348",""
"16588073","1"
"16590269",""
"16596808","4"
"16597229","2"
"16598410",""
"16600182",""
"16601159",""
"16601395",""
"16601805",""
"16607239",""
"16607759","1"
"16613626",""
"16615172",""
"16616174",""
"16618175",""
"16618781",""
"16622000",""
"16623772",""
"16627910","7"
"16628102","1"
"16634958",""
"16636000",""
"16636711","1"
"16643522",""
"16644755",""
"16645576","1"
"16645937",""
"16646577","1"
"16650566",""
"16651193",""
"16652966","2"
"16657968","1"
"16660784",""
"16663728",""
"16663747",""
"16665136",""
"16666184",""
"16666437",""
"16672064",""
"16674098",""
"16675588",""
"16675892",""
"16677913",""
"16679499",""
"16683337",""
"16685487","1"
"16685994",""
"16690442",""
"16696337",""
"16697095","1"
"16698240",""
"16703414",""
"16703703",""
"16704270",""
"16706113","1"
"16708793",""
"16718003","1"
"16718283",""
"16719443","1"
"16720801",""
"16722471","2"
"16723117","0"
"16723725","1"
"16723931","2"
"16724965","1"
"16725059",""
"16725353","1"
"16726077",""
"16726672",""
"16726943","0"
"16728848",""
"16732556",""
"16736119","2"
"16736977","1"
"16739237",""
"16740352",""
"16740455",""
"16743043",""
"16745143",""
"16745500","0"
"16746170",""
"16746820",""
"16751095",""
"16752606","3"
"16753321",""
"16768115","4"
"16769751",""
"16770805",""
"16770952",""
"16773877","1"
"16773992",""
"16774207",""
"16775251",""
"16776814","0"
"16776878",""
"16778331",""
"16779028",""
"16780184","0"
"16782161",""
"16783802",""
"16784567",""
"16787780","1"
"16797636","2"
"16799539","1"
"16801730",""
"16801943",""
"16802233","2"
"16804872",""
"16809662",""
"16809860","1"
"16810396",""
"16810573","1"
"16815784","1"
"16817876",""
"16822566",""
"16829670",""
"16831601","2"
"16833934","3"
"16843325",""
"16848918",""
"16854888","0"
"16857456",""
"16857723","2"
"16857820","3"
"16861317","2"
"16863775","1"
"16864826",""
"16865377","2"
"16866994",""
"16868757",""
"16868834",""
"16870941",""
"16871297",""
"16874614","0"
"16875213","2"
"16875249","0"
"16878140",""
"16880794",""
"16883704",""
"16885992",""
"16889748",""
"16890778","2"
"16892014","1"
"16892521","1"
"16897739",""
"16899318",""
"16905057",""
"16905820",""
"16906517",""
"16909884",""
"16910480",""
"16911382","0"
"16912319","2"
"16915859","1"
"16916765","2"
"16918816",""
"16938414",""
"16944883",""
"16946370",""
"16949311",""
"16949675",""
"16952184",""
"16952245","8"
"16952544",""
"16952694",""
"16952718","3"
"16958850",""
"16959077",""
"16961202","7"
"16969192",""
"16969422",""
"16971295",""
"16977035",""
"16978578","2"
"16983227","13"
"16983334",""
"16985047","0"
"16987572","1"
"16988780",""
"16990499",""
"16990544",""
"16992538",""
"16993838","1"
"16997217",""
"16997320",""
"16997914","2"
"16999270","0"
"16999435",""
"17000540",""
"17000768",""
"17001612","3"
"17002797",""
"17009098",""
"17010819","1"
"17012723",""
"17013826",""
"17016327",""
"17017177",""
"17020279",""
"17020651","1"
"17024128",""
"17026995","1"
"17027490",""
"17029314","0"
"17032859",""
"17033028",""
"17034495",""
"17035036",""
"17038293",""
"17039449",""
"17044785",""
"17045358","1"
"17052524",""
"17055222",""
"17055531",""
"17057333",""
"17057656","0"
"17059037","1"
"17062821",""
"17068890",""
"17069324",""
"17069492",""
"17069686",""
"17070273",""
"17071625",""
"17076475","2"
"17077397",""
"17084993",""
"17085470",""
"17085821","3"
"17086240","1"
"17087876","1"
"17089021","3"
"17090522",""
"17095961",""
"17099353",""
"17101746",""
"17102451",""
"17103130",""
"17103318","4"
"17108159",""
"17110025",""
"17110275",""
"17111415",""
"17111770","1"
"17118576",""
"17118935",""
"17122827",""
"17122939",""
"17123580",""
"17126579",""
"17127210","2"
"17132926","1"
"17140953",""
"17141277",""
"17141349",""
"17143650","1"
"17144300",""
"17146945",""
"17150646",""
"17151233",""
"17151382","1"
"17153211",""
"17155275","1"
"17163465",""
"17166905","2"
"17167870","0"
"17174890",""
"17180353","3"
"17182747","1"
"17183699",""
"17184678",""
"17192834",""
"17195484",""
"17199352",""
"17199374",""
"17200376",""
"17215401","2"
"17216477",""
"17218043",""
"17224474",""
"17224509",""
"17225919",""
"17228786",""
"17237028","1"
"17244332","1"
"17250670",""
"17251590",""
"17252769",""
"17257367",""
"17261819","3"
"17261880",""
"17264409",""
"17265230",""
"17270014",""
"17270699",""
"17270787",""
"17274782",""
"17275872","1"
"17279972","1"
"17281492",""
"17282715",""
"17290244",""
"17295602","2"
"17297322","1"
"17303936","1"
"17304381","1"
"17305077",""
"17306298",""
"17306786",""
"17311932",""
"17313404",""
"17314939",""
"17315447","1"
"17317699",""
"17319810","1"
"17322797",""
"17324866",""
"17325002",""
"17326401",""
"17327866","3"
"17328217",""
"17332849",""
"17335987",""
"17339489","1"
"17343523",""
"17348057","1"
"17352813",""
"17359301",""
"17359328",""
"17360234",""
"17363904",""
"17365159",""
"17371706",""
"17372048",""
"17373033",""
"17379340",""
"17383494",""
"17388003",""
"17388523","1"
"17390898",""
"17392732",""
"17392747",""
"17399093","1"
"17400843",""
"17406291",""
"17406870","0"
"17410075",""
"17410779","0"
"17412141","1"
"17413480","1"
"17419057",""
"17424818",""
"17426982",""
"17428987","14"
"17429826",""
"17431031",""
"17432508","1"
"17437576",""
"17437705","1"
"17437952",""
"17443339",""
"17444258","16"
"17444752","1"
"17444838",""
"17445826","2"
"17449901","1"
"17450208",""
"17452467",""
"17462816",""
"17465005","1"
"17465921","1"
"17469458",""
"17470008",""
"17471757",""
"17471760",""
"17471855",""
"17473586","2"
"17474944",""
"17476060",""
"17476910","1"
"17478283","26"
"17481140",""
"17482765",""
"17490582",""
"17491747",""
"17493070",""
"17493655","11"
"17495983",""
"17497018",""
"17499024",""
"17499522",""
"17503698",""
"17512748",""
"17516927","1"
"17517106","1"
"17523341",""
"17529262","1"
"17529531",""
"17529920",""
"17531460",""
"17531851",""
"17532257","0"
"17532413",""
"17538611","1"
"17539393",""
"17541419",""
"17543258",""
"17545612",""
"17547738","1"
"17547778",""
"17553237",""
"17559135",""
"17559351",""
"17559661",""
"17560140",""
"17560580",""
"17562795",""
"17564495","1"
"17565045",""
"17567093",""
"17570588",""
"17571226",""
"17575922",""
"17582250",""
"17586560",""
"17588022",""
"17589551",""
"17602587",""
"17604588",""
"17604799",""
"17607942",""
"17609386",""
"17612524",""
"17613937","1"
"17614471",""
"17622514",""
"17622969",""
"17624402",""
"17626844",""
"17627234",""
"17628694",""
"17629515",""
"17629609",""
"17631449",""
"17634698","2"
"17635474","1"
"17636286",""
"17639400","1"
"17641031",""
"17647389",""
"17650561",""
"17651510",""
"17652350",""
"17654176","1"
"17657275",""
"17658535",""
"17658841",""
"17659700",""
"17660119",""
"17663749",""
"17666027",""
"17671747","1"
"17672725",""
"17673076",""
"17676705",""
"17677477",""
"17683179",""
"17686047",""
"17688121",""
"17689477",""
"17693730","1"
"17693793",""
"17694454",""
"17695642",""
"17696220",""
"17697080",""
"17704325","1"
"17705244",""
"17705727","1"
"17706876",""
"17708132","0"
"17710633",""
"17711754",""
"17715388",""
"17716259","1"
"17721523","2"
"17721982","4"
"17725396",""
"17727376",""
"17727936",""
"17738128","1"
"17739721","1"
"17741875",""
"17746001",""
"17751115",""
"17753856",""
"17754907",""
"17759140",""
"17765677","1"
"17766387",""
"17766803",""
"17766978","4"
"17767442",""
"17767948",""
"17768146","3"
"17771794",""
"17772622",""
"17777693",""
"17779366","1"
"17779642","0"
"17780201",""
"17780910",""
"17782975",""
"17784375","3"
"17785968","2"
"17786449",""
"17789145",""
"17789308",""
"17792492","2"
"17795190",""
"17797211","0"
"17799021","1"
"17803406","3"
"17807845",""
"17812490",""
"17815143",""
"17818084",""
"17829498",""
"17831809",""
"17832778",""
"17835726","7"
"17837913",""
"17838278",""
"17839118",""
"17839950",""
"17844829","3"
"17846369",""
"17847172","3"
"17847308","1"
"17848713",""
"17865464","3"
"17867939",""
"17870036","1"
"17873981",""
"17874230",""
"17876281",""
"17880472",""
"17881798",""
"17889022","0"
"17890429","1"
"17890652","1"
"17891730",""
"17891988",""
"17894359","1"
"17896651",""
"17900276",""
"17900349","1"
"17902823",""
"17904817","0"
"17907579",""
"17910181",""
"17910363",""
"17910556",""
"17914218",""
"17914497",""
"17917173",""
"17924625",""
"17928821",""
"17930068","3"
"17939239",""
"17940462",""
"17940502","1"
"17944373",""
"17948203",""
"17950692",""
"17957687",""
"17959505",""
"17965708","2"
"17968934",""
"17969686",""
"17971729",""
"17978034",""
"17978886",""
"17979581","0"
"17984765","4"
"17987099",""
"17988870",""
"17991732",""
"17994070",""
"17994877",""
"18003174",""
"18006597","2"
"18010641","1"
"18018863","1"
"18018876",""
"18020242","1"
"18021171",""
"18027615",""
"18029039",""
"18033063",""
"18034365",""
"18038058",""
"18038155",""
"18040183",""
"18042407",""
"18042709",""
"18042849","1"
"18043352","4"
"18045803",""
"18048711",""
"18051256",""
"18051260",""
"18051589",""
"18053590",""
"18058257",""
"18059268","1"
"18060581",""
"18061439",""
"18062672",""
"18063166",""
"18063292",""
"18065215",""
"18066343",""
"18069630",""
"18071815",""
"18072667",""
"18081306",""
"18082246","1"
"18085227",""
"18088354",""
"18088756",""
"18089923","5"
"18091394",""
"18093375","1"
"18095661",""
"18099084",""
"18102056",""
"18104236",""
"18116194",""
"18121244",""
"18122219",""
"18125708","1"
"18126015","1"
"18126341",""
"18133773","0"
"18136250","1"
"18137224","1"
"18137883",""
"18139178","3"
"18142230","1"
"18142745","35"
"18146347",""
"18146504",""
"18154697",""
"18154864","2"
"18156975",""
"18161319",""
"18162940","1"
"18164908",""
"18165180",""
"18167451","2"
"18170432",""
"18170816","1"
"18171903",""
"18174675",""
"18176773",""
"18180564","1"
"18183002",""
"18188076","3"
"18188410",""
"18196542",""
"18200637",""
"18203112","20"
"18206213",""
"18207248","2"
"18210264",""
"18212516",""
"18213795",""
"18218218",""
"18220683",""
"18221493","1"
"18222068",""
"18224173",""
"18227620",""
"18228121",""
"18228833",""
"18229142",""
"18234234","5"
"18235836",""
"18242600",""
"18250708",""
"18252597",""
"18253432","2"
"18254172",""
"18254518","2"
"18254681",""
"18256042",""
"18257702","2"
"18260117",""
"18260252",""
"18264334","12"
"18264760","0"
"18265048","0"
"18266516",""
"18268581",""
"18269798",""
"18271737",""
"18273431","1"
"18275142",""
"18279515",""
"18283586",""
"18283625","0"
"18287268",""
"18287526",""
"18291225",""
"18294339",""
"18296322",""
"18296505","2"
"18296992","2"
"18297663",""
"18299102",""
"18299997",""
"18300699",""
"18301787",""
"18302979","2"
"18303930",""
"18305789","3"
"18307464","3"
"18311825",""
"18312657",""
"18313279","1"
"18315020",""
"18322489","1"
"18324770","1"
"18328065",""
"18329473","1"
"18330138",""
"18332349",""
"18333034",""
"18333277",""
"18337783",""
"18340605","1"
"18341717",""
"18344899",""
"18348552",""
"18354520","1"
"18357095","2"
"18360073",""
"18361974",""
"18366667",""
"18368639",""
"18372757",""
"18373911","0"
"18374676",""
"18375813",""
"18383631",""
"18386881","1"
"18387077",""
"18390402",""
"18392914",""
"18394516",""
"18398101",""
"18398114","2"
"18398497",""
"18399071",""
"18399433","1"
"18400531",""
"18401878",""
"18402401",""
"18403945",""
"18404562",""
"18405630",""
"18406532",""
"18409668",""
"18413126",""
"18415191",""
"18416486","1"
"18417332",""
"18421646",""
"18425370",""
"18425712",""
"18426251",""
"18426665",""
"18427110","5"
"18428501",""
"18429200",""
"18429690",""
"18431250",""
"18433407",""
"18434443",""
"18435227","3"
"18436077",""
"18437116",""
"18440145","2"
"18441588",""
"18442485",""
"18443913",""
"18446863",""
"18447680",""
"18450160",""
"18451182",""
"18452392","1"
"18452440",""
"18453276",""
"18453426",""
"18462211","3"
"18464950",""
"18465359",""
"18465567","1"
"18470405",""
"18472209",""
"18472796",""
"18473511",""
"18477875",""
"18485005",""
"18485817",""
"18487371","1"
"18493132",""
"18493812","1"
"18494752",""
"18495018",""
"18496125","1"
"18500088","5"
"18501122",""
"18504986",""
"18505001",""
"18507052",""
"18507630",""
"18508906",""
"18512899","0"
"18513602",""
"18514404","0"
"18515062",""
"18516800",""
"18517358","1"
"18521252","4"
"18522390",""
"18525802","2"
"18527479","1"
"18530016",""
"18531193","1"
"18535905","1"
"18537768",""
"18540568",""
"18541794",""
"18543082",""
"18543669",""
"18543845",""
"18544871","6"
"18547136",""
"18547589",""
"18548067",""
"18550851",""
"18551667",""
"18551725","1"
"18554528",""
"18557427","0"
"18558486",""
"18568585","9"
"18569030",""
"18571401",""
"18576426",""
"18577038",""
"18578562",""
"18581926",""
"18583206","0"
"18584558",""
"18584820","3"
"18585287",""
"18585911",""
"18592324",""
"18595858",""
"18596162","1"
"18598703","2"
"18602924",""
"18604511",""
"18609092",""
"18613760","1"
"18616456","1"
"18616665","2"
"18618950",""
"18619607","3"
"18620713",""
"18622487",""
"18622614",""
"18625854","0"
"18627932","1"
"18628679",""
"18629773",""
"18630894",""
"18631841",""
"18633273","5"
"18633383",""
"18642090",""
"18643284",""
"18643628",""
"18643736",""
"18653294","4"
"18666651",""
"18667242","1"
"18667393","1"
"18668593","1"
"18668799",""
"18669132",""
"18669615",""
"18670653",""
"18670970",""
"18672181",""
"18679602",""
"18682554","0"
"18688756","3"
"18688923","0"
"18693149",""
"18696660",""
"18697775",""
"18698880",""
"18700851","1"
"18701415","2"
"18706069",""
"18707389",""
"18712093",""
"18714133",""
"18718973",""
"18719073",""
"18720261",""
"18721799",""
"18727367","2"
"18729728",""
"18730188",""
"18731678",""
"18734084",""
"18739101","5"
"18743635",""
"18748098",""
"18754243",""
"18755713","3"
"18756413",""
"18757248",""
"18760268",""
"18764221",""
"18765937",""
"18766510",""
"18768103","3"
"18768656","1"
"18770580",""
"18770664","1"
"18772071",""
"18774244",""
"18775364",""
"18781451",""
"18783886",""
"18786025","2"
"18786491",""
"18787070","1"
"18787944",""
"18791768","1"
"18791853",""
"18793712",""
"18794653",""
"18795593",""
"18797230",""
"18804686",""
"18804796",""
"18805394",""
"18809771",""
"18809988","0"
"18810431","3"
"18811156",""
"18814529",""
"18816621",""
"18817623","1"
"18818715",""
"18819095",""
"18820749",""
"18821112",""
"18822114",""
"18822516","4"
"18824458",""
"18827317",""
"18828998",""
"18834852",""
"18838132",""
"18840453",""
"18842403",""
"18842418",""
"18844645",""
"18844884","1"
"18849186",""
"18854196",""
"18858251",""
"18859005",""
"18863236","3"
"18864459","4"
"18868370","1"
"18868401",""
"18869174",""
"18869306",""
"18871279","1"
"18872255",""
"18872917","1"
"18874814",""
"18875495",""
"18877775",""
"18878586",""
"18882198","1"
"18883263",""
"18885420",""
"18886621",""
"18889442","1"
"18891000",""
"18891635","2"
"18891899",""
"18894593",""
"18897860",""
"18900262",""
"18903847","1"
"18906129","3"
"18907093",""
"18912568",""
"18922651",""
"18923146",""
"18925625",""
"18931306","1"
"18932035",""
"18933253","1"
"18940513",""
"18942368",""
"18948794","0"
"18954018",""
"18957921",""
"18958145",""
"18958448",""
"18958795",""
"18959673",""
"18964705",""
"18969634",""
"18971570","1"
"18972816","0"
"18976682",""
"18976975",""
"18978653",""
"18979974",""
"18981478",""
"18981671","1"
"18982516",""
"18991342","1"
"18993816",""
"18994109","0"
"18995530",""
"18995687","1"
"18996632",""
"18998052",""
"18998364",""
"18999598","2"
"18999792",""
"19000268",""
"19005318","6"
"19005702","3"
"19005709",""
"19006096","3"
"19016894",""
"19020072",""
"19020409",""
"19021249","4"
"19021338","2"
"19022086","3"
"19029530","3"
"19031879",""
"19035156",""
"19035881",""
"19038150",""
"19040035",""
"19040757",""
"19041063",""
"19043397",""
"19043809",""
"19045346",""
"19048137",""
"19054810","2"
"19055507","1"
"19061537","2"
"19061658","2"
"19062670",""
"19063239","2"
"19067815",""
"19070203",""
"19073343","1"
"19077118","0"
"19078504",""
"19079073","1"
"19079953",""
"19082184",""
"19083582","0"
"19085355",""
"19092267","2"
"19102149",""
"19106302","0"
"19106910",""
"19109686",""
"19110914",""
"19111335",""
"19112747",""
"19119751","5"
"19119925","1"
"19122204","1"
"19124756","0"
"19128468",""
"19134180",""
"19135335","2"
"19137841",""
"19140943","2"
"19142951","1"
"19144336",""
"19149603","3"
"19150122",""
"19151104",""
"19153413",""
"19161828",""
"19162016",""
"19162347",""
"19164052",""
"19164620",""
"19164693",""
"19164930",""
"19170381","1"
"19173356",""
"19175731",""
"19182076",""
"19183269",""
"19184645",""
"19190169",""
"19190753",""
"19191439",""
"19194650",""
"19195448","0"
"19195658",""
"19196728","10"
"19199643",""
"19201193",""
"19203358","1"
"19205610","4"
"19207620",""
"19209129",""
"19211893",""
"19212392",""
"19213462",""
"19214710",""
"19216840",""
"19218122","3"
"19220672",""
"19223643",""
"19227136",""
"19227285","1"
"19228990",""
"19229918",""
"19231117",""
"19231557",""
"19235285","1"
"19235622",""
"19236401",""
"19239488",""
"19240041","0"
"19242821",""
"19243829",""
"19246866",""
"19247140","2"
"19248350",""
"19249832","0"
"19250397",""
"19254654",""
"19257693",""
"19259639",""
"19260421",""
"19260793",""
"19262438",""
"19263915",""
"19264987",""
"19265222",""
"19268693",""
"19269750","3"
"19270294",""
"19272074",""
"19275662",""
"19275689",""
"19275761",""
"19277401","4"
"19288789",""
"19292473","2"
"19294894",""
"19298695",""
"19299783",""
"19303310",""
"19310195",""
"19311104","4"
"19311657",""
"19317827","3"
"19322745",""
"19324420",""
"19326760",""
"19327651","5"
"19328538",""
"19329229",""
"19333674","2"
"19340949",""
"19341043","1"
"19342311",""
"19343035","1"
"19347348",""
"19348202","1"
"19351086",""
"19352972","2"
"19353578","6"
"19353748","13"
"19358211",""
"19361166",""
"19361836",""
"19362649",""
"19362835",""
"19363000",""
"19363720",""
"19365940","3"
"19366398",""
"19367498",""
"19369726",""
"19372219",""
"19377586",""
"19382719",""
"19384677","2"
"19388508",""
"19388587","2"
"19392729",""
"19397131","2"
"19398512",""
"19400025",""
"19400707","3"
"19403908","1"
"19405195","2"
"19406701",""
"19409578",""
"19411722","1"
"19415618","2"
"19418305","1"
"19418610","3"
"19424410",""
"19426072",""
"19426862",""
"19437475",""
"19440535",""
"19442152","3"
"19442458",""
"19442666","1"
"19444918",""
"19445785","4"
"19446858","1"
"19447578",""
"19449061","11"
"19449607",""
"19449968","1"
"19450716","2"
"19451356","2"
"19456771",""
"19458213",""
"19473535",""
"19474239",""
"19474419",""
"19476819",""
"19477458","1"
"19478615",""
"19479709",""
"19480462",""
"19482996",""
"19483136",""
"19484292",""
"19486947","4"
"19487407","1"
"19489296",""
"19489849",""
"19490776",""
"19492168",""
"19493937",""
"19494409",""
"19494862",""
"19496098",""
"19496971",""
"19501902",""
"19502695",""
"19504803",""
"19505555",""
"19506718",""
"19507782",""
"19508568",""
"19508871","1"
"19509929",""
"19511863",""
"19512376",""
"19516208","2"
"19517564","1"
"19525051","2"
"19530475",""
"19531589","1"
"19534502","1"
"19534916","2"
"19537491",""
"19538561","4"
"19538678",""
"19541020",""
"19541604",""
"19544644",""
"19545297","1"
"19546049","1"
"19546283",""
"19547079",""
"19547722",""
"19550558",""
"19551628",""
"19553258","0"
"19556470","1"
"19557840",""
