answers,creation_date,len,postid,question,ratio,raw,tags,title,uniq,words,probability
seem changeabl delet figur try assoc ftype command-lin tool note though need run administr privileg creat batch script use file associ system.diagnostics.process execut batch script basic creat .bat .cmd file follow line inform tool look manag file command line- assoc ftype link inform take ownership registri key use c# regopenkeyex regsetkeysecurity?? abl write key userchoic need take ownership key write code - c# c++ assum done abl write key file associ code work ! edit see registri key secur access right msdn,2011-05-31 17:15:39.917 UTC,171,6191096,tri find chang default file associ aspecif file extens window 7 app use view .tiffil want prompt th user default viewer filetyp choos make default want overrid currentdefault viewer work fine viewer instal thesystem anoth viewer select user icannot chang registri key control scour web tri find someon done nobodyseem answer try updat progid valu within thiskey cannot write registri key request registri access isnot allow error code simpl enough special protect key prevent beingprogrammat edit,0.04093567251461988,7,c# default file-type registry security,programmat userchoic registri key take file type associ,4,security|protect|privilege|scripting,0.3485727608203888
want restrict local drives? work client server cannot forc client use standard web browser probabl simplest write dialog expos drive want think standard dialog accept flag control drive shown said /is/ systemwid group polici use hide drive common file dialog impact applic build kiosk keep mind bad guy attack thing pretti regularli see http://ikat.ha.cked.net/windows/index.html bizarr nsfw,2009-06-19 18:23:01.143 UTC,94,1019378,work project c# window xp captur file dialog allow user select mulitpl file shown http://www.uploadify.com/demo/ possibl somehow restrict access local drive c etc...? list avail drive contain drive exclud thank,0.0425531914893617,4,c# file-upload security windows,secur file upload dialog,3,security|availability|attack,0.3485489785671234
simpli configur share permiss ie right click limit certain window user run applic window user access share done! creat servic account run/imperson web desktop applic servic account share pictur locat share drive servic account user access wait what? want show user pictur browser allow download them? imposs,2011-09-16 17:23:26.113 UTC,164,7448291,let say photograph one comput depart take pictur event upload organ pictur applic applic default take someon share locat copi pictur share web server share point want make applic access share web applic cours anyon admin login physic server make web browser display imag believ firefox take file locat logic look photograph use applic public comput applic copi imag share web applic use imag cross browser user public comput access imag edit display webpag problem store file webroot secur app show imag locat within share locat webroot allow applic termin comput access share user run applic comput i.e person cant run command download entir directori content wherev want,0.024390243902439025,4,asp.net c# security,secur store pictur share web applic,2,security|login,0.3465166687965393
download file use url specifi usernam password url obvious usernam like password funni charact need %xx encod appropri,2009-04-13 05:00:06.92 UTC,72,743076,"password enter,thi folder password cours insert password deni access cancel person without permiss look download file folder c# .befor tri download file visual studio got error access denied!do advic download file folder password impossible?thank lot! nice regard edit code snippet download file folder sorri forget add code",0.1527777777777778,11,.net c# winforms,download file folder password,4,password|forge|username|encode,0.34559857845306396
found problem issu mess access flag code 2302127 read 2032127 0 3 flip reason,2014-07-03 14:09:45.213 UTC,96,24556013,code work fine set permiss nt base machin someth window 8 work differ code creat share window 8 affect share permiss page share properti properti page talk right click share choos properti select share tab choos advanc share click permiss button group show everyon option full control chang read permiss toward bottom dialog option need programmat select said code accomplish vista/win 7 window 8 someon pleas tell window 8? answer vb c# either fine,0.010416666666666666,1,c# security vb.net windows,share permiss window 8,1,security,0.34400424361228943
@khawar sahib try link,2013-06-01 11:24:57.5 UTC,43,16872177,asp.net c# applic upload signatur imag employe server want signatur imag encrypt format secur reason signatur applic decrypt signatur imag them.how upload imag encrypt format server later decrypt imag ever applic,0.2558139534883721,11,asp.net c# encryption,upload encrypt imag disk c,4,encrypt|crypt|signature|security,0.3423108756542206
,2011-08-22 15:02:37.857 UTC,29,7149445,encrypt/decrypt/verify/sign file c# applic keep binari compat libgcrypt exampl encrypt file use libgcrypt decrypt c# applic anyon know c# port libgcrypt work wrapper librari,0.3448275862068966,10,c# cryptography,c# port libgcrypt,3,crypt|encrypt|signing,0.3419369161128998
,2016-12-21 23:39:02.953 UTC,54,41273696,execut file want run automat restart die reason howev try run prompt open file - secur warn requir either select run cancel howev run schedul task run fine appear run without user select make happen? code c# confid issu solv c# help great,0.05555555555555555,3,automation c# cmd executable security,bypass user interact run .ex c,2,security|bypass,0.34173959493637085
got solut option 1.you add web.config file directori file want restrict access exist add follow line web.config option 2 add follow line exist root web.config,2013-10-19 05:07:43.887 UTC,65,19462584,"two question first,i provid file download function user user copi url past anoth browser want download start start instead want start user navig link applic second prevent file brows asp.net? tri web.config use",0.015384615384615385,1,asp.net c# security silverlight,prevent file brows,1,security,0.3393413722515106
easiest imag want encrypt load file written back file anoth altern stream instanc input output exampl contain imag data creat in-memori input stream edit exampl decrypt file display control,2015-04-27 13:29:35.543 UTC,75,29897175,build window store app includ local folder imag want protect imag access know encrypt decrypt imag use class document show encrypt/decrypt strings. convert bitmap imag byte array? encod ? tutori sampl use process,0.14666666666666667,11,base64 c# encryption windows-8.1 windows-store-apps,encrypt & decrypt local imag window store app,4,encrypt|crypt|protect|encode,0.33920910954475403
"string path = system.environment.getfolderpathsystem.environment.specialfolder.person path save intern storag ,you see file without root permission,if want view it,you tool applic sign android debug see save extern storag ,then find devic file manag",2019-07-10 08:33:13.413 UTC,66,56966590,want creat local txt file store usernam login success next login app check file usernam exist bypass login seem file creat test,0.15151515151515152,10,c# xamarin.android,write usernam local txt file login success check file next login,4,username|login|bypass|signing,0.33897191286087036
check volum serial number catch casual copi newli format volum detect full byte-exact volum copi protect softwar access harddisk serial faster method volum serial number? check type drive program run,2009-08-19 22:45:28.267 UTC,120,1303026,need applic run specif usb flash drive made test wmi win32_diskdr class pnpdeviceid properti good idea enrol applic licens server web servic data search second method reenforc one order make process harder break think creat second littl hidden partit drive locat name serial obtein pnpdeviceid inform idea method suggest accept thank advanc edit alreadi know uniqu id usb flash drive applic check interfacetyp properti usb i´m enrol applic hash pnpdeviceid web-servic suport licenc manag search addit second valid method,0.03333333333333333,4,c# security usb-drive wmi,restrict applic run known usb flash drive,4,security|hash|validate|protect,0.33894309401512146
window authent function c# desktop applic http://code.msdn.microsoft.com/add-window-authentication-833ba913,2013-08-31 17:02:42.123 UTC,67,18550619,widow applic download file folder server folder window authent mode secur ? user;mi win applic usernam password access folder need solut check usernam password download file usernam password sql server databas win applic download file els download file question check usernam password window authent mode c#? sorri bad languag,0.2537313432835821,17,asp.net c# iis sql-server,author usernam password sql server window authent,5,authorise|username|password|authentication|security,0.33814626932144165
check 32/64 bit issue? underli com cdo dll probabl support 32-bit process program mayb compil x64 cpu run 64-bit window,2011-05-27 14:02:57.303 UTC,65,6153338,applic allow interop.cdo download file ftp server need resolv issue? error messag load file assembl interop.cdo version=1.0.0.0 culture=neutr publickeytoken=nul one depend была сделана попытка загрузить программу имеющую неверный формат english equival error attempt made load program incorrect format,0.015384615384615385,1,c# security,applic allow interop.cdo download file,1,security,0.33799874782562256
restrict process start restrict user account - need pass process either directli start,2012-04-03 12:43:09.787 UTC,39,9993529,"creat process use process class need restrict new process access permiss access internet,l special directory.how done.mi code far",0.05128205128205128,2,.net c#-4.0 process security,restrict process start system.diagnostics.process,2,security|user account,0.33797040581703186
trick scenario? pleas post sampl config file content along code attempt read permiss,2012-05-22 10:20:36.39 UTC,33,10700113,know load permiss configur file exampl permiss permiss fileiopermiss sqlclientpermiss thank advanc,0.030303030303030304,1,.net .net-4.0 c# c#-4.0 code-access-security,load permiss configur,1,security,0.33674952387809753
key benefit includ full keyboard access full screen mode com interop cross-domain network access i.e access uri applic even cross domain polici access file system key access user directori document pictur etc still access full file system,2010-08-31 10:52:33.327 UTC,81,3608272,capabl elev privileg oob silverlight application? low abl communicate? i.e filesystem area mac address etc? reason ask look creat secur model silverlight busi app disallow one regist user instal app one machin allow mani user licens,0.04938271604938271,4,.net c# security silverlight silverlight-4.0,silverlight elev privileg,2,security|privilege,0.33635973930358887
sure work everi window version renam process execut foo.ex foo.old put new foo.ex correct place send messag process execut new foo.ex imag termin start remov foo.old file program directori updat oop look want put new imag remov old one movefileex legal option coupl suggest complet stolen question answer movefileex api function mark file delet upon next reboot inject dll close handl typic method follow said want c# goes. know process file lock need examin process handl list queri handl determin identifi lock file c# like requir p/invok intermediari c++/cli call nativ api need figur process file lock need safe inject small nativ dll process inject manag dll messier start attach .net runtim bootstrap dll close handl use closehandl etc.essenti unlock lock file inject dll offend process address space close use nativ manag code matter go need small amount nativ code least p/invok help link http://www.codeproject.com/kb/threads/winspy.aspx http://damianblog.com/2008/07/02/net-code-injection/ matter applic want kill handl keep file open long run process applic close file kill lead except applic,2011-10-26 13:21:27.56 UTC,231,7903177,question believ complex applic execut window take long time finish want keep run normal howev want kill file disk - obvious possibl lock / in-us need disassoci run process kill time keep file run exampl code tool welcom well workaround welcom exampl spawn process key master migrat child kill app idea work welcom - even ugli one thank,0.030303030303030304,7,c c# security windows,delet file execut without kill,3,security|inject|safe,0.3346056044101715
read solut actual make data longer visibl seem overwrit file 0 1 open file overwrit use stream cipher multipl time overwrit 7 time delet seem norm file eras secur begin want consid encrypt first place even recov delet inform disclos assum control key afraid face complex issu suggest try solv note besid ensur physic overwrit file lan flash whatev take care applic cach window hibern file window recoveri file window swap file copi older eras version file swap empti space wors space contain cach alloc file sinc - correct order think chanc better abl store file dedic logic even physic drive use os applic convinc window swap memori use hold file ram use virtuallock still eras swap cach etc top integr product eras applic eras free softwar sourc code releas gnu gener public licens,2010-12-30 06:11:27.987 UTC,237,4560425,possibl duplic c# - delet file perman hello use c# .net framework 2.0 question relat file shred target oper system window 7 window vista window xp possibl window server 2003 2008 guess first three goal secur eras file believ use file.delet secur read somewher oper system simpli mark raw hard-disk data delet delet file - data eras exist mani work method recov supposedli delet file read much use overwrit file data disk actual chang true? gener needed? believ simpli write file full 1 0 time read http://www.codeproject.com/kb/files/nshred.aspx http://blogs.computerworld.com/node/5756 http://blogs.computerworld.com/node/5687 secur delet file c#.net,0.04219409282700422,10,aes c# security sha512,secur eras file use simpl method,5,security|cipher|encrypt|disclose|integrity,0.33454808592796326
,2016-09-07 04:42:22.8 UTC,30,39361347,situat creat file want access restrict access right grant creator full access everyon els access window consol applic current code,0.03333333333333333,1,c# file io security windows,restrict file read access creator,1,security,0.3344883918762207
,2016-02-12 10:04:07.673 UTC,56,35359708,*rework question want connect compani svn use sharpsvn c# read textfil locat folder problem svn need authent ldap secur write usernam / password code need load current usernam + password ldap server creat connect sharpsvn specif folder possibl secur work c# code make svn connect use ldap data,0.19642857142857142,11,c# ldap svn text-files,read textfil svn c,5,ldap|authentication|security|username|password,0.3335636854171753
simpl c demonstr program obvious right comput checksum show execut run open read byte code,2013-10-19 23:30:09.933 UTC,53,19472270,look secur applic modif think send byte program socket server socket server comput hash compar hash ensur modif made program continu session want byte program run curiou possibl,0.09433962264150944,5,byte c# file security sockets,possibl byte file program run,3,security|hash|checksum,0.3331078588962555
make sure understand. want build applic someon tri open open suppli password hmmm. okay specif folder folder? local folder folder network shares? initi think file system watcher approach work chang event copi renam delet etc work closest check last access time alert ex post facto must reject sure c# wrong robust secur option ms alreadi establish global group provid flexibl restrict access especi larg amount folder user go one password per folder? cumbersom one password per user? window authent lock app store passwords? recommend tri leverag exist technolog solv problem tri re-inv wheel omit scope alreadi attempt understand complet ok first want folder secur encrypt otherwis user gain access kill process recommend instead creat encrypt file exampl zip file associ file program unpack password user done delet overwrit temporari folder realli import overwrit otherwis encrypt useless want avoid conflict program work zip file make file type affect content file hope help,2012-07-12 14:45:17.297 UTC,199,11454403,creat c# applic open open folder automatically.mi c# applic intend password system content folder view log applic everyth ready........ confus open applic directli open folder c# script? creat applic ask user name password open applic want make open folder lock,0.08040201005025126,16,.net c# passwords,c#.net applic open open folder,6,password|scripting|user name|security|authentication|encrypt,0.3323666751384735
realli want unzip run first unzip -z 5th element return text b binari capit archiv encrypt refer zipinfo manual unzip manual,2013-07-10 19:43:51.643 UTC,82,17579566,anybodi know unzip tool info-zip?i program .net applic first give user possibl choos zip file target folder gui start new process follow command work pretti much far abl extract password-encrypt archiv place text field enter password form send -p option unzip tool.but possibl check weather archiv encrypt display password field? prompt password need,0.12195121951219512,10,.net c# passwords unzip,unzip password-encrypt file c,2,password|encrypt,0.3323545455932617
imperson user local machin check link inform code exampl,2014-03-25 22:21:56.403 UTC,56,22647545,highest privileg system/nt-author c# win form application? talk normal administrator-privileg confirm uac window elev nt-author possibl without use service?someon told accomplish get winlogon ttken start trustedinstal duplic token program highest availbl privelleges.do anyon experi tell topic?thank advanc,0.14285714285714285,8,admin c# permissions privileges system,c# - elev admin privileg,4,privilege|authorise|trust|availability,0.3320115804672241
abl zlib.port librari port dotnetzip support zip file password,2017-01-09 09:28:35.88 UTC,39,41544740,work uwp-app need unzip password protect file zipfile-class system.io.compress support password protect find 3rd-party-librari unzip uwp question possibl unzip password-protected-zip-fil uwp,0.2564102564102564,10,c# passwords uwp zip,extract password protect file uwp,2,password|protect,0.3308904469013214
registry.currentus assum work xp everybodi run admin xp? try circumv creat key setup key currrentus someth grant privileg applic setup afraid littl short detail write key run administr need run vs administr user need run applic administr suggest see realli need write localmachin write currentus without admin right standard user admin run uac vista permiss write local machin registri key fail xp ran standard user option registry.currentus instead set per-us run app administr loosen acl key anyonecan write - definitelynot recommend sinc malwareon box toast key xp vista need admin right write new key localmachin find work xp fail vista due differ account default quick dirti solut ensur applic run admin right case though vista tend frown upon better solut redesign thing slightli - new sub key written instal run admin right store inform somewher els,2009-03-24 19:27:07.487 UTC,178,678873,develop applic need write registri work fine xp run vista visual studio secur except registry.localmachine.opensubkeysoftwar true tri write new key branch registri right firstli run applic vs vista secondli user run problem run vista thank,0.033707865168539325,6,c# registry security windows-vista,securityexcept use registry.localmachine.opensubkey,4,security|privilege|malware|signing,0.3300784230232239
specifi password call open document creat unprotect copi pdf e.g print without password prompt see http://www.pdfsharp.net/wiki/unprotectdocument-sample.ashx,2017-10-24 10:44:07.587 UTC,55,46908437,need open secur password protect pdf file programat asp.net use c# want enter password manual opens.when file download local drive must ask password download print file use pdfsharp,0.2,11,c# pdfsharp,programat enter password encrypt pdf file use pdfsharp c,4,password|encrypt|security|protect,0.3290429413318634
pinvok wnetaddconnection2 pass connect_interact flag allow os pop username/password prompt necessari pinvok definit,2009-12-10 06:36:23.39 UTC,51,1879052,"unc folder ad machin use add network place option network place xp.i need select specif unc folder c# folderbrows dialogue.however,a unc path password protect select same,how prompt usercredenti anyon thought",0.11764705882352941,6,c# path unc,c# -connect unc path credenti,4,credential|password|protect|username,0.32838061451911926
best upload /app_data folder store databas binari object app_data readabl web server protect execut script access altern store binari base 64 encod store text either file system app_data databas creat proxi page check user permiss view/download file send stream file http respons user direct access cannot execut anyth attach file use smtp class stream refer store file system implement name convent request actual file map store version viru scan use think protect user access download file rather protect server answer question possibl secur vulner yes defin creat vulner applic user even save file disk line defens take valid first obvious restrict type file upload white list check extens stop verifi look content file ensur compli expect format critic bad guy inject file header file upload system zombi pass around malwar second run viru scan upload file use command line execut local viru scanner easi thing mani viru scan includ trend micro unless look massiv amount file upload huge tax server ensur never pass path user submit data via post download expos path travers attack user need download file browser creat databas record store creat control page fetch base databas record user access record rather provid path user control file server ensur directori save readabl web server upload malwar script execut browser via http ensur valid user input anti-xss librari microsoft provid one http://www.microsoft.com/en-us/download/details.aspx?id=28589 hope help,2012-10-12 17:43:57.813 UTC,334,12864441,web form avail public file upload capabl file either save web server sent attach email restrict size i.e 15mb extens file upload smtp server web server concern secur anyon upload malici file impact product web server risk file upload control avail public? anyway someon execut malici script web server upload malici file research found follow point sent file attach email file store temporari period temporari asp .net folder email sent delet renam file save file system save file differ locat websit sort real time viru check sure read command line viru scan sure realli need point know blind spot file upload,0.10179640718562874,34,asp.net c# file-upload security,file upload secur concern,16,security|availability|malicious|scripting|virus|protect|encode|vulnerability|defense|validate|white list|inject|malware|path traversal|attack|xss,0.32820194959640503
accord itextsharp document password newli creat pdf give password exist pdf file wish make password protect without creat new file possibl use itextsharp make password protect pdf output filewhich creat password protect pdfencryptor.encrypt method delet input pdf see link creat password protect pdf use itextsharp must done unfortun suggest creat unsign pdf system temp folder sign output locat file name want clean - delet temp file,2012-05-31 09:50:35.677 UTC,93,10831227,follow code creat anoth file ad password output file.but want creat two file want give password input file creat file,0.1935483870967742,18,c# itextsharp,add password protect pdf file,4,password|protect|encrypt|signing,0.3279670774936676
sound want system.io.file.setaccesscontrol method add acl give built-in everyon group abil delet file msdn document decent sampl ad remov acl record file instead allow everyon delet file add entri peopl need delet file base post like user account origin process allow liter everyon delet file open secur problem road need pass proper ident user question,2009-02-12 05:25:39.943 UTC,125,540161,server written c# make imperson know chang secur attribut file user delet server imperson user creat temporari file later need delet file point longer imperson user creat file attempt made delet file except gener supposit time creat file abl chang secur attribut allow user delet file accomplish c# prefer p/invok work current use .net 1.1 method implement 1.1 appreci,0.048,6,c# file security,programmat chang secur attribut file user delet file,2,security|user account,0.3279641270637512
restrict prevent sane method following:calcul hash excel-fil save somewhere.when reopen recalcul hash compar old value. protect excel file password http://www.online-tech-tips.com/ms-office-tips/the-password-you-can-always-remember/ restrict edit password protect http://office.microsoft.com/en-001/excel-help/make-a-document-read-only-ha010152719.aspx,2013-02-19 10:32:05.467 UTC,72,14955256,hi search prevent excel file modifi .i want hidden field place calcul hashcod program abl note file modifi outsid applic reopen file edit sorri forgot mention want password excel file edit applic outside. solut this? thank advanc,0.1527777777777778,11,.net c# excel security,c# prevent excel file get modifi,5,security|hash|forge|password|protect,0.32672592997550964
,2014-08-22 14:16:28.393 UTC,23,25449113,tri seral json string file seraliza row follow error tri set secur polici still error fix,0.08695652173913043,2,c# permissions security,c# permiss read file,1,security,0.32637566328048706
take app run credenti differ username/password access folder imperson see question win32 api call logon revert self imperson user codebehind access network share protect need call logonus imperson within applic msdn articl provid code sampl brows copy/mov etc system.io namespac instanc return list folder network share,2011-01-11 18:31:40.067 UTC,72,4661248,need help write c# script access secur share locationi hv usernam password order access file locat dump file pragmatically.thank advanc,0.125,9,c# impersonation,access share folderwhich protect,6,protect|scripting|security|username|password|credential,0.32625553011894226
know reason far know download unknown dll execut special chrome block binari file project unblock solut take dll whatev zip rar file download extract zip file custom system even microsoft binari deliv zip format consid look process explor,2019-07-12 14:24:48.82 UTC,144,57008973,c# applic avail onlin download howev custom download one .dll creat sometim becom block need unblock go file properti click unblock the.ex run cannot figur window decid block know programmat unblock file well use unblock-fil powershel streams.ex know edit zoneidentifi file manual block file order somewhat reproduc issu cannot howev reproduc issu download tri download program websit win10 &amp win7 even edit preserv zone inform file attach gpedit well avail question sometim .dll get block download internet? prevent block happen digit sign dll? someth wrong packag c# solution? reproduc particular download block,0.027777777777777776,4,.net c# ntfs security windows-10,c# dll made sometim get block file properti download,3,security|availability|signing,0.3256772756576538
first awar hard-cod password program secur password extract compil execut obfusc slow determin attack cannot halt indefinit move actual question. order access protect file need program run administr privileg user account done past launch anoth copi applic use command-lin argument tell administr stuff verb runa mean run program administr window ask password need pass inform back origin process use wcf temp file whatev method easiest actual want hard-cod specif usernam password applic try read solut similar question start process anoth user,2016-12-09 16:14:41.36 UTC,157,41064559,"develop window desktop applic vb.net/c# instal window 7 go internet servic stand-alon applic desktop 2 user admin regular user want write program,wher applic read files/fold need admin right applic instal regular user account regular user access restrict file locat applic abl read file want pass credenti code see user tri access admin file/fold ask credenti want read file folder code send credenti usernam password code",0.12101910828025478,19,c# security vb.net,pass window 7 admin credenti desktop applic code,9,security|credential|user account|username|password|obfuscate|attack|protect|privilege,0.3219654858112335
obviou access encrypt file content author specif user purpos encrypt task backup readencryptedfileraw writeencryptedfileraw pair backup/restor encrypt file without actual decrypt still want access file encrypt anoth user credenti imperson,2017-06-22 13:56:41.783 UTC,67,44701537,want copi encrypt file user one comput anoth use copyfileex api c# copyfileex decrypt file copi target file decrypt user encrypt case error messag access deni use copyfileex achiev,0.208955223880597,14,.net c#,copyfileex copi encrypt file anoth user,4,encrypt|crypt|authorise|credential,0.3218086063861847
want window api function wnetaddconnection3 straightforward call p/invok pass flag,2008-12-19 02:15:40.723 UTC,63,379941,scenario file network program access authent network run softwar access file fail user open explor manual navig network path ask window credenti whenev softwar tri access file work fine say open file okay ask user password help? obvious get open explor best solut,0.07936507936507936,5,.net c# file-io networking security,forc window challeng user authent,4,security|authentication|credential|password,0.3204440176486969
,2016-09-21 11:28:00.717 UTC,54,39615323,work littl project fun simpl applic encrypt decrypt file use aes c# want make custom file extens encrypt file self easi want decrypt origin file extens usabl doubl click encrypt file want open applic ask password use encrypt file ideas? feel free correct code code decrypt encrypt,0.2222222222222222,12,aes c#,file extens encrypt file c,4,aes|encrypt|crypt|password,0.31788092851638794
issu secur three option creat servic account run applic servic account privileg prep target machin applic run sort instal packag powershel invok regsvr32.ex admin right -> opt option 2 regist dll instal step regist dll cross boundari account privileg need run main applic app run domain environ msi roll prep machine? want one singl uac prompt alreadi answer stackoverflow look script elev execut sequenc command need elev right multipl uac prompt anymor case mean append invok end script mention i.e uac dialog appear command line argument shell .ex run process admin applic load check command line arguments...if regist dll exit write batch file regist dll shell admin right,2010-12-18 18:14:26.503 UTC,191,4479349,need add function c# wpf applic fix certain registri entries.thi done call easi see use verb new object dll requir admin right due registri key write problem multipl dll thu multipl invoc possibl put registr singl multipl time user mani uac dialog start it. want want singl dialog realli realli want avoid mysteri extra file launch instead know window secur stuff realli basic level possibl admin token somehow get uac dialog launch differ process,0.03664921465968586,7,admin c# runas security uac,run multipl app admin,3,security|privilege|scripting,0.3164462149143219
,2019-10-16 12:38:03,91,58413508,need valid imag file upload mvc applic valid imag ad imag header valid logic work fine user tri upload file convert file type jpg gif png header valid logic user tri upload file malici data injectappend imag file content intercept request inject malici data imag raw valid imag header logic say file valid content imag valid link screen shot malici data inject imag content https://i.stack.imgur.com/unnsw.png one help proper validaiton logic imag file invalid/malici content owasp check,0.21978021978021978,20,asp.net-mvc c# model-view-controller vb.net,valid imag binari data imag content malici data inject asp.net mvc,4,validate|malicious|inject|owasp,0.3157724440097809
abl download file javascript path method .net download file desktop try endpoint https://forge.autodesk.com/en/docs/data/v2/reference/http/buckets-:bucketkey-objects-:objectname-get/ download object bucket locat specifi rest endpoint check npm nuget see function alreadi avail case pleas submit request includ,2018-12-03 15:46:50.47 UTC,78,53597179,download file 3d viewer autodesk forg use 2 leg author abl upload file bucket sure download file 3d viewer code download file noth contain insid look link refer understand convert code insid javascript .net https://forge.autodesk.com/en/docs/data/v2/tutorials/download-fil,0.1282051282051282,10,.net autodesk-forge autodesk-viewer c# javascript,download file autodesk forg 3d viewer,4,forge|scripting|authorise|availability,0.31524163484573364
alway took day solv issu secur option allow path upload file need ie 8 -> internet option -> secur -> local internet -> custom level -> includ local directori path upload file server disabl work,2014-04-28 12:22:46.487 UTC,98,23341049,mani help link find part path error internet error ie upload work fine chrome issu server local work fine relat code sure _upload temp folder exist upload file chrome gave full access _upload folder server found link ie secur link comput tab set issue? fix issu,0.04081632653061224,4,c# excel file-upload internet-explorer security,excel file upload work chrome work ie 8 error find part path,1,security,0.31452810764312744
solv complet dump code went anoth slim fast nest folder file inherit parent secur set need recurs try root folder,2012-04-16 13:00:18.08 UTC,97,10174585,creat applic provid abil recurs deni window folder certain activ directori group basic go properti dialog window explor click secur ad ad group permiss deny.w use code encount larg folder lot html document 12000 file method slow take 7 minut process file secur howev manag secur window explorer/secur take 20 second must optim c# edit leav recurs securitydescriptor top folder none file deni ad group top folder,0.09278350515463918,9,active-directory c# file-security security,set ace slow folder mani file,2,security|scripting,0.31402072310447693
,2019-01-20 12:50:57.223 UTC,32,54276633,use installshield creat setup applic howev want ask decrypt dll folder come alongsid .ex file? want anyon access dll setup folder,0.09375,3,c# msiexec security silent-installer windows-installer,encrypt setup / msi file installshield,3,security|encrypt|crypt,0.3137173056602478
utilili class allow secur properti sheet sheet shell display call consol app winform app main class basic use thing shell properti sheet display window file permiss dialog use use properti verb secur paramet display dialog follow within process file permiss view edit fulli function got dialog window explor shell exampl window form file select secur properti file display use p/invok code stackoverflow answer hope file permiss dialog rather tab gener file properti dialog possibl use e.g use function give requir file permiss handl taken care provid interfac get set secur properti go rout look lot code opp bad attrib use look believ chang secur descriptor folder file command line tool cacl pleas see http://en.wikipedia.org/wiki/cacl,2015-01-19 23:41:15.653 UTC,165,28035464,tri write certif manag want manag permiss certif file prefer reinvent wheel window permiss dialog ideal kind shell command pass path item whose permiss manag invok let shell take care updat permiss seen mention shell function shobjectproperti noth clear help appreci,0.05454545454545454,9,c# permissions security winforms,one invok window permiss dialog programmat,3,security|certificate|scripting,0.31322482228279114
watch secur permiss chang need includ flag .i tri code chang permiss file folder event trigger,2011-06-22 01:07:15.39 UTC,70,6433805,.net filesystemwatch chang event msdn document say chang event rais chang made size system attribut last write time last access time secur permiss file directori directori monitor howev try class captur ntf secur chang directori file chang event never fire accomplish without poll,0.07142857142857142,5,.net c# filesystemwatcher ntfs security,.net filesystemwatch detect ntf secur chang,1,security,0.31275489926338196
need read permiss run administr visual stuio debug local run server need read permiss servic applic pool iss code wrong one user execut 2 client open file time need lock problem,2017-05-19 08:29:50.113 UTC,119,44065079,need read csv file webservic code far try run got error system.security.securityexcept &#201;chec de la demand autoris de type system.security.permissions.fileiopermiss mscorlib version=2.0.0.0 culture=neutr publickeytoken=b77a5c561934e089 à system.security.codeaccesssecurityengine.checkobject demand stackcrawlmark&amp stackmark boolean ispermset à system.security.codeaccesspermission.demand à system.io.filestream.initstr path filemod mode fileaccess access int32 right boolean useright fileshar share int32 buffers fileopt option security_attribut secattr string msgpath boolean bfromproxi à system.io.filestream..ctorstr path filemod mode fileaccess access fileshar share à system.io.file.openreadstr path à webapplication1.ws_stage_2017.getidentifi dan \nas-server\us folder\stag01\m documents\visu studio 2017\projects\webapplication1\webapplication1\ws_stage_2017.asmx.cs:lign 31 anyon help pleas,0.08403361344537816,10,c# csv securityexception,c# read csv file system.security.securityexcept,1,security,0.312567800283432
encrypt file decrypt one option articl give inform encrypt decrypt password protect xml file word document reason place password word document word presum program read word document support password protect noth prevent program complet ignor password unless file somehow encrypt use password key gener xml file simpli text file password protect possibl without place password protect contain zip file zip xml file place insid zip archiv extens .zip indic zip file person receiv zip file provid correct password order decompress zip file retriev origin xml file believ .net support manag .zip file third-parti librari dotnetzip help think good option zip password protect zip file xml librari dotnetzip work pretti straight forward upon file loos extens mean file name chang ? noth absolut noth xml file plain text file password protect file without somehow encrypt encrypt longer xml file encrypt file decrypt produc xml file encrypt xml file password protect zip file perfectli good solut problem end user unzip zip file see xml file everyth ok hope help,2011-05-25 14:41:41.353 UTC,304,6126256,right guy gal time age old question password protect xml file use c#?i acut creat file c# well relev need password protect email client suggest guy tri put xml file zip file use c# upon file lose extens everi method find realli password protect origin file clear file lose extens permanetli end user unzip longer xml file file name associ thing ok chang bit point lot xml password protect text problem let chang zipe code zip file file unzip end user file lose xml extens file associ ok updat figur keep file lose extens chang output file name sample.xml.zip system handl fine grant output file come read sample.xml.zip winzip never bitch open neither 7zip perfectli happi password protect thing someth figur yet refer sake new code,0.13815789473684212,42,c# file-association password-protection xml zip,password protect xml file use gzip,4,password|protect|encrypt|crypt,0.31186443567276
found answer read redirect output use streamread see script upload.sh run success upload file remot server well.i took help captur shell command output c,2019-11-18 13:33:30,81,58915787,use c# .net platform sftp file remot host key file/.pem file password abl run command c# testsftp-key key file name testsftp usernam sftp.xxx-xxx.com host address.i follow upload.sh sftp command run code use cronjob file get upload run use mono manual run upload file permiss 777 pleas help,0.12345679012345678,10,c# command-line sftp shell unix,run sftp command c# .net,4,sftp|password|username|scripting,0.3117104470729828
